"文件编号","路径","所属模块","文件类型","基线 blob SHA","物理行数","审阅范围","审阅者","审阅日期","审计单元","检查点","风险等级","是否二次复核","详细记录","覆盖清单同步","1 存在理由","2 创建或加载者","3 加载条件","4 导出内容","5 导出消费者","6 输入","7 输出","8 状态读写","9 数据库读写","10 网络调用","11 事件","12 环境变量","13 用户权限依赖","14 运行环境依赖","15 初始化副作用","16 模块加载副作用","17 注册职责","18 测试生产差异","19 资源释放","20 失败恢复","21 对应测试","22 测试可信度","23 对应文档","24 文档准确性","25 兼容职责","26 等价重复实现","27 可否独立删除","28 删除首个失败点","29 最终结论与置信度"
"FILE-AU-004-011","04_tools/scripts/release/activate-console-static.sh","发布工具","脚本源码","f2dabc87a3354009e9f2eb4947e8214e249c8117","63","全文件逐逻辑块","Codex 主审","2026-09-13","AU-004","CP-04","P2/F-0016","否（P2及以下；专项可再复核）","summary/evidence/target-map/systemd-map/edge-map/functions/fmea","已同步至 CP-04","静态/manifest交付","workflow/生成入口","固定基线正式入口、静态加载或运维调用","见exports/functions或顶层入口","GitHub runner或ECS","Git ref、配置、环境变量、制品或调用参数","计划、制品、pointer、进程、回执或外部资源状态","发布state、文件pointer、unit或activation ledger","仅migration间接写库；本AU不深审数据库","GitHub/SSH/HTTP/OSS/Cloudflare中适用者","workflow dispatch、timer/path或无业务事件","见configuration.csv；未读取secret值","主机/root/zhudatuan/GitHub权限；业务授权不适用","Node22、Linux/systemd/Caddy/Cloudflared/OSS/Cloudflare中适用者","配置加载或CLI执行时生效","workflow/CLI/脚本顶层执行；库/配置无未登记副作用","见target-map/systemd-map/artifact-map","测试与GitHub/ECS/公网差异见tests.csv","锁、临时目录、ledger或systemd中适用者","Direct/guarded/OSS/AutoNode/retention恢复见状态/FMEA","见tests.csv","仅对执行反事实与源码控制流成立；环境阻塞未伪装通过","历史/运维文档只作线索","以固定基线注册、实际调用与只读运行证据为准","正式发布、运行、恢复或控制面责任","相邻能力语义不等价","否；未满足G3且未完成删除专项二审","对应target、control-plane、恢复或唯一运维契约首先失效","[CONFLICT] 原子激活但与agent无共享锁"
"FILE-AU-004-012","04_tools/scripts/release/oss-artifact.mjs","发布工具","脚本源码","df48f292867445d386d0589b38fb8ae3b0b1101c","101","全文件逐逻辑块","Codex 主审","2026-09-13","AU-004","CP-04","P2/F-0016","否（P2及以下；专项可再复核）","summary/evidence/target-map/systemd-map/edge-map/functions/fmea","已同步至 CP-04","静态/manifest交付","workflow/生成入口","固定基线正式入口、静态加载或运维调用","见exports/functions或顶层入口","GitHub runner或ECS","Git ref、配置、环境变量、制品或调用参数","计划、制品、pointer、进程、回执或外部资源状态","发布state、文件pointer、unit或activation ledger","仅migration间接写库；本AU不深审数据库","GitHub/SSH/HTTP/OSS/Cloudflare中适用者","workflow dispatch、timer/path或无业务事件","见configuration.csv；未读取secret值","主机/root/zhudatuan/GitHub权限；业务授权不适用","Node22、Linux/systemd/Caddy/Cloudflared/OSS/Cloudflare中适用者","配置加载或CLI执行时生效","workflow/CLI/脚本顶层执行；库/配置无未登记副作用","见target-map/systemd-map/artifact-map","测试与GitHub/ECS/公网差异见tests.csv","锁、临时目录、ledger或systemd中适用者","Direct/guarded/OSS/AutoNode/retention恢复见状态/FMEA","见tests.csv","仅对执行反事实与源码控制流成立；环境阻塞未伪装通过","历史/运维文档只作线索","以固定基线注册、实际调用与只读运行证据为准","正式发布、运行、恢复或控制面责任","相邻能力语义不等价","否；未满足G3且未完成删除专项二审","对应target、control-plane、恢复或唯一运维契约首先失效","[FACT] 纳入AU-004发布与节点运行链"
"FILE-AU-004-013","04_tools/scripts/check/deployment.mjs","发布质量门禁","JavaScript源码","90dd9d584baf9f37346431bc856c3432a02685a0","68","全文件逐逻辑块","Codex 主审","2026-09-13","AU-004","CP-04","P2/F-0018","否（P2及以下；专项可再复核）","summary/evidence/target-map/systemd-map/edge-map/functions/fmea","已同步至 CP-04","部署契约检查","npm check:deployment","固定基线正式入口、静态加载或运维调用","见exports/functions或顶层入口","源码扫描","Git ref、配置、环境变量、制品或调用参数","计划、制品、pointer、进程、回执或外部资源状态","发布state、文件pointer、unit或activation ledger","仅migration间接写库；本AU不深审数据库","GitHub/SSH/HTTP/OSS/Cloudflare中适用者","workflow dispatch、timer/path或无业务事件","见configuration.csv；未读取secret值","主机/root/zhudatuan/GitHub权限；业务授权不适用","Node22、Linux/systemd/Caddy/Cloudflared/OSS/Cloudflare中适用者","配置加载或CLI执行时生效","workflow/CLI/脚本顶层执行；库/配置无未登记副作用","见target-map/systemd-map/artifact-map","测试与GitHub/ECS/公网差异见tests.csv","锁、临时目录、ledger或systemd中适用者","Direct/guarded/OSS/AutoNode/retention恢复见状态/FMEA","见tests.csv","仅对执行反事实与源码控制流成立；环境阻塞未伪装通过","历史/运维文档只作线索","以固定基线注册、实际调用与只读运行证据为准","正式发布、运行、恢复或控制面责任","相邻能力语义不等价","否；未满足G3且未完成删除专项二审","对应target、control-plane、恢复或唯一运维契约首先失效","[CONFLICT] 固定基线正式检查失败"
"FILE-AU-004-014","02_platform_pingtai/infrastructure/zhudatuan/aliyun/Caddyfile","L0 Edge配置","Caddy配置","d8f54d68ab5c243714d417d1b408a0e676922dd1","163","全文件逐逻辑块","Codex 主审","2026-09-13","AU-004","CP-04","P1候选/F-0001","是（RV-0001或RV-0002）","summary/evidence/target-map/systemd-map/edge-map/functions/fmea","已同步至 CP-04","fufu edge","主机Caddy","固定基线正式入口、静态加载或运维调用","见exports/functions或顶层入口","公网入口","Git ref、配置、环境变量、制品或调用参数","计划、制品、pointer、进程、回执或外部资源状态","发布state、文件pointer、unit或activation ledger","仅migration间接写库；本AU不深审数据库","GitHub/SSH/HTTP/OSS/Cloudflare中适用者","workflow dispatch、timer/path或无业务事件","见configuration.csv；未读取secret值","主机/root/zhudatuan/GitHub权限；业务授权不适用","Node22、Linux/systemd/Caddy/Cloudflared/OSS/Cloudflare中适用者","配置加载或CLI执行时生效","workflow/CLI/脚本顶层执行；库/配置无未登记副作用","见target-map/systemd-map/artifact-map","测试与GitHub/ECS/公网差异见tests.csv","锁、临时目录、ledger或systemd中适用者","Direct/guarded/OSS/AutoNode/retention恢复见状态/FMEA","见tests.csv","仅对执行反事实与源码控制流成立；环境阻塞未伪装通过","历史/运维文档只作线索","以固定基线注册、实际调用与只读运行证据为准","正式发布、运行、恢复或控制面责任","相邻能力语义不等价","否；未满足G3且未完成删除专项二审","对应target、control-plane、恢复或唯一运维契约首先失效","[CONFLICT] active fufu Auth/Console root 与 release pointer 分裂"
"FILE-AU-004-015","02_platform_pingtai/config/node-runtime/hbbtzn-l1/api-gateway.Caddyfile","节点Edge配置","Caddy配置","f4c0d2eb39d0fb26222e1fba20f1958e7447414d","239","全文件逐逻辑块","Codex 主审","2026-09-13","AU-004","CP-04","P2/F-0017","否（P2及以下；专项可再复核）","summary/evidence/target-map/systemd-map/edge-map/functions/fmea","已同步至 CP-04","L1入口配置","systemd/AutoNode","固定基线正式入口、静态加载或运维调用","见exports/functions或顶层入口","Caddy/Cloudflared","Git ref、配置、环境变量、制品或调用参数","计划、制品、pointer、进程、回执或外部资源状态","发布state、文件pointer、unit或activation ledger","仅migration间接写库；本AU不深审数据库","GitHub/SSH/HTTP/OSS/Cloudflare中适用者","workflow dispatch、timer/path或无业务事件","见configuration.csv；未读取secret值","主机/root/zhudatuan/GitHub权限；业务授权不适用","Node22、Linux/systemd/Caddy/Cloudflared/OSS/Cloudflare中适用者","配置加载或CLI执行时生效","workflow/CLI/脚本顶层执行；库/配置无未登记副作用","见target-map/systemd-map/artifact-map","测试与GitHub/ECS/公网差异见tests.csv","锁、临时目录、ledger或systemd中适用者","Direct/guarded/OSS/AutoNode/retention恢复见状态/FMEA","见tests.csv","仅对执行反事实与源码控制流成立；环境阻塞未伪装通过","历史/运维文档只作线索","以固定基线注册、实际调用与只读运行证据为准","正式发布、运行、恢复或控制面责任","相邻能力语义不等价","否；未满足G3且未完成删除专项二审","对应target、control-plane、恢复或唯一运维契约首先失效","[FACT] 纳入AU-004发布与节点运行链"
"FILE-AU-004-016","02_platform_pingtai/config/node-runtime/hbbtzn-l1/cloudflared.yml.example","节点Edge配置","YAML配置","6fdffdbd26e930d89db2d5fe95cfdfb188f32c8c","26","全文件逐逻辑块","Codex 主审","2026-09-13","AU-004","CP-04","P2/F-0017","否（P2及以下；专项可再复核）","summary/evidence/target-map/systemd-map/edge-map/functions/fmea","已同步至 CP-04","L1入口配置","systemd/AutoNode","固定基线正式入口、静态加载或运维调用","配置契约","Caddy/Cloudflared","Git ref、配置、环境变量、制品或调用参数","计划、制品、pointer、进程、回执或外部资源状态","发布state、文件pointer、unit或activation ledger","仅migration间接写库；本AU不深审数据库","GitHub/SSH/HTTP/OSS/Cloudflare中适用者","workflow dispatch、timer/path或无业务事件","见configuration.csv；未读取secret值","主机/root/zhudatuan/GitHub权限；业务授权不适用","Node22、Linux/systemd/Caddy/Cloudflared/OSS/Cloudflare中适用者","配置加载或CLI执行时生效","workflow/CLI/脚本顶层执行；库/配置无未登记副作用","见target-map/systemd-map/artifact-map","测试与GitHub/ECS/公网差异见tests.csv","锁、临时目录、ledger或systemd中适用者","Direct/guarded/OSS/AutoNode/retention恢复见状态/FMEA","见tests.csv","仅对执行反事实与源码控制流成立；环境阻塞未伪装通过","历史/运维文档只作线索","以固定基线注册、实际调用与只读运行证据为准","正式发布、运行、恢复或控制面责任","相邻能力语义不等价","否；未满足G3且未完成删除专项二审","对应target、control-plane、恢复或唯一运维契约首先失效","[FACT] 纳入AU-004发布与节点运行链"
"FILE-AU-004-017","02_platform_pingtai/config/node-manifests/zhudatuan-l0.json","节点配置","自动生成JSON配置","25f0590aa38ab8522281d104b36dbca69ac6b9f7","207","生成输出结构对账（排除逐行人工审阅）","Codex 主审","2026-09-13","AU-004","CP-04","未评级（生成链）；AU-004运行边界证据","按生成链专项定级需要","summary/evidence/target-map/systemd-map/edge-map/functions/fmea","已同步至 CP-04","节点manifest","runtime/生成器","固定基线正式入口、静态加载或运维调用","配置契约","Canonical runtime/AutoNode","Git ref、配置、环境变量、制品或调用参数","计划、制品、pointer、进程、回执或外部资源状态","发布state、文件pointer、unit或activation ledger","仅migration间接写库；本AU不深审数据库","GitHub/SSH/HTTP/OSS/Cloudflare中适用者","workflow dispatch、timer/path或无业务事件","见configuration.csv；未读取secret值","主机/root/zhudatuan/GitHub权限；业务授权不适用","由generate-node-manifests.mjs生成；AU-004只核对输出拓扑","配置加载或CLI执行时生效","workflow/CLI/脚本顶层执行；库/配置无未登记副作用","见target-map/systemd-map/artifact-map","测试与GitHub/ECS/公网差异见tests.csv","锁、临时目录、ledger或systemd中适用者","Direct/guarded/OSS/AutoNode/retention恢复见状态/FMEA","见tests.csv","仅对执行反事实与源码控制流成立；环境阻塞未伪装通过","历史/运维文档只作线索","以固定基线注册、实际调用与只读运行证据为准","正式发布、运行、恢复或控制面责任","相邻能力语义不等价","否；未满足G3且未完成删除专项二审","否；生成输出应由来源和消费者共同判断","[GENERATED] 已核对生成来源、节点关系与运行消费者；未逐行人工审阅"
"FILE-AU-004-018","02_platform_pingtai/config/node-manifests/hbbtzn-l1.json","节点配置","自动生成JSON配置","9c76c1e0312982bed596fa0c17d8207196fab581","189","生成输出结构对账（排除逐行人工审阅）","Codex 主审","2026-09-13","AU-004","CP-04","未评级（生成链）；AU-004运行边界证据","按生成链专项定级需要","summary/evidence/target-map/systemd-map/edge-map/functions/fmea","已同步至 CP-04","节点manifest","runtime/生成器","固定基线正式入口、静态加载或运维调用","配置契约","Canonical runtime/AutoNode","Git ref、配置、环境变量、制品或调用参数","计划、制品、pointer、进程、回执或外部资源状态","发布state、文件pointer、unit或activation ledger","仅migration间接写库；本AU不深审数据库","GitHub/SSH/HTTP/OSS/Cloudflare中适用者","workflow dispatch、timer/path或无业务事件","见configuration.csv；未读取secret值","主机/root/zhudatuan/GitHub权限；业务授权不适用","由generate-node-manifests.mjs生成；AU-004只核对输出拓扑","配置加载或CLI执行时生效","workflow/CLI/脚本顶层执行；库/配置无未登记副作用","见target-map/systemd-map/artifact-map","测试与GitHub/ECS/公网差异见tests.csv","锁、临时目录、ledger或systemd中适用者","Direct/guarded/OSS/AutoNode/retention恢复见状态/FMEA","见tests.csv","仅对执行反事实与源码控制流成立；环境阻塞未伪装通过","历史/运维文档只作线索","以固定基线注册、实际调用与只读运行证据为准","正式发布、运行、恢复或控制面责任","相邻能力语义不等价","否；未满足G3且未完成删除专项二审","否；生成输出应由来源和消费者共同判断","[GENERATED] 已核对生成来源、节点关系与运行消费者；未逐行人工审阅"
"FILE-AU-004-019","02_platform_pingtai/infrastructure/zhudatuan/aliyun/systemd/sfl-api-gateway@.service","systemd运行单元","systemd unit","2fe007a575a12a17e082936feee2ef0016a5cc50","43","全文件逐逻辑块","Codex 主审","2026-09-13","AU-004","CP-04","P2/F-0017","否（P2及以下；专项可再复核）","summary/evidence/target-map/systemd-map/edge-map/functions/fmea","已同步至 CP-04","进程身份/启动/恢复","systemd/installer","固定基线正式入口、静态加载或运维调用","systemd声明","ECS systemd","Git ref、配置、环境变量、制品或调用参数","计划、制品、pointer、进程、回执或外部资源状态","发布state、文件pointer、unit或activation ledger","仅migration间接写库；本AU不深审数据库","GitHub/SSH/HTTP/OSS/Cloudflare中适用者","workflow dispatch、timer/path或无业务事件","见configuration.csv；未读取secret值","主机/root/zhudatuan/GitHub权限；业务授权不适用","Node22、Linux/systemd/Caddy/Cloudflared/OSS/Cloudflare中适用者","配置加载或CLI执行时生效","workflow/CLI/脚本顶层执行；库/配置无未登记副作用","见target-map/systemd-map/artifact-map","测试与GitHub/ECS/公网差异见tests.csv","锁、临时目录、ledger或systemd中适用者","Direct/guarded/OSS/AutoNode/retention恢复见状态/FMEA","见tests.csv","仅对执行反事实与源码控制流成立；环境阻塞未伪装通过","历史/运维文档只作线索","以固定基线注册、实际调用与只读运行证据为准","正式发布、运行、恢复或控制面责任","相邻能力语义不等价","否；未满足G3且未完成删除专项二审","对应target、control-plane、恢复或唯一运维契约首先失效","[FACT] unit关系已记录；交付权威见F-0017"
"FILE-AU-004-020","02_platform_pingtai/infrastructure/zhudatuan/aliyun/systemd/sfl-catalog-api@.service","systemd运行单元","systemd unit","00d202528fb554724593421e3f9a13de5b17e145","45","全文件逐逻辑块","Codex 主审","2026-09-13","AU-004","CP-04","P2/F-0017","否（P2及以下；专项可再复核）","summary/evidence/target-map/systemd-map/edge-map/functions/fmea","已同步至 CP-04","进程身份/启动/恢复","systemd/installer","固定基线正式入口、静态加载或运维调用","systemd声明","ECS systemd","Git ref、配置、环境变量、制品或调用参数","计划、制品、pointer、进程、回执或外部资源状态","发布state、文件pointer、unit或activation ledger","仅migration间接写库；本AU不深审数据库","GitHub/SSH/HTTP/OSS/Cloudflare中适用者","workflow dispatch、timer/path或无业务事件","见configuration.csv；未读取secret值","主机/root/zhudatuan/GitHub权限；业务授权不适用","Node22、Linux/systemd/Caddy/Cloudflared/OSS/Cloudflare中适用者","配置加载或CLI执行时生效","workflow/CLI/脚本顶层执行；库/配置无未登记副作用","见target-map/systemd-map/artifact-map","测试与GitHub/ECS/公网差异见tests.csv","锁、临时目录、ledger或systemd中适用者","Direct/guarded/OSS/AutoNode/retention恢复见状态/FMEA","见tests.csv","仅对执行反事实与源码控制流成立；环境阻塞未伪装通过","历史/运维文档只作线索","以固定基线注册、实际调用与只读运行证据为准","正式发布、运行、恢复或控制面责任","相邻能力语义不等价","否；未满足G3且未完成删除专项二审","对应target、control-plane、恢复或唯一运维契约首先失效","[FACT] unit关系已记录；交付权威见F-0017"
"FILE-AU-004-021","02_platform_pingtai/infrastructure/zhudatuan/aliyun/systemd/sfl-catalog-jobs@.service","systemd运行单元","systemd unit","353fac671da4f9d48765b2d371896e4508f733a1","43","全文件逐逻辑块","Codex 主审","2026-09-13","AU-004","CP-04","P2/F-0017","否（P2及以下；专项可再复核）","summary/evidence/target-map/systemd-map/edge-map/functions/fmea","已同步至 CP-04","进程身份/启动/恢复","systemd/installer","固定基线正式入口、静态加载或运维调用","systemd声明","ECS systemd","Git ref、配置、环境变量、制品或调用参数","计划、制品、pointer、进程、回执或外部资源状态","发布state、文件pointer、unit或activation ledger","仅migration间接写库；本AU不深审数据库","GitHub/SSH/HTTP/OSS/Cloudflare中适用者","workflow dispatch、timer/path或无业务事件","见configuration.csv；未读取secret值","主机/root/zhudatuan/GitHub权限；业务授权不适用","Node22、Linux/systemd/Caddy/Cloudflared/OSS/Cloudflare中适用者","配置加载或CLI执行时生效","workflow/CLI/脚本顶层执行；库/配置无未登记副作用","见target-map/systemd-map/artifact-map","测试与GitHub/ECS/公网差异见tests.csv","锁、临时目录、ledger或systemd中适用者","Direct/guarded/OSS/AutoNode/retention恢复见状态/FMEA","见tests.csv","仅对执行反事实与源码控制流成立；环境阻塞未伪装通过","历史/运维文档只作线索","以固定基线注册、实际调用与只读运行证据为准","正式发布、运行、恢复或控制面责任","相邻能力语义不等价","否；未满足G3且未完成删除专项二审","对应target、control-plane、恢复或唯一运维契约首先失效","[FACT] unit关系已记录；交付权威见F-0017"
"FILE-AU-004-022","02_platform_pingtai/infrastructure/zhudatuan/aliyun/systemd/sfl-catalog-object-store@.service","systemd运行单元","systemd unit","98378e26df5ffe99a688ad8f78432f475dceed65","44","全文件逐逻辑块","Codex 主审","2026-09-13","AU-004","CP-04","P2/F-0017","否（P2及以下；专项可再复核）","summary/evidence/target-map/systemd-map/edge-map/functions/fmea","已同步至 CP-04","进程身份/启动/恢复","systemd/installer","固定基线正式入口、静态加载或运维调用","systemd声明","ECS systemd","Git ref、配置、环境变量、制品或调用参数","计划、制品、pointer、进程、回执或外部资源状态","发布state、文件pointer、unit或activation ledger","仅migration间接写库；本AU不深审数据库","GitHub/SSH/HTTP/OSS/Cloudflare中适用者","workflow dispatch、timer/path或无业务事件","见configuration.csv；未读取secret值","主机/root/zhudatuan/GitHub权限；业务授权不适用","Node22、Linux/systemd/Caddy/Cloudflared/OSS/Cloudflare中适用者","配置加载或CLI执行时生效","workflow/CLI/脚本顶层执行；库/配置无未登记副作用","见target-map/systemd-map/artifact-map","测试与GitHub/ECS/公网差异见tests.csv","锁、临时目录、ledger或systemd中适用者","Direct/guarded/OSS/AutoNode/retention恢复见状态/FMEA","见tests.csv","仅对执行反事实与源码控制流成立；环境阻塞未伪装通过","历史/运维文档只作线索","以固定基线注册、实际调用与只读运行证据为准","正式发布、运行、恢复或控制面责任","相邻能力语义不等价","否；未满足G3且未完成删除专项二审","对应target、control-plane、恢复或唯一运维契约首先失效","[FACT] unit关系已记录；交付权威见F-0017"
"FILE-AU-004-023","02_platform_pingtai/infrastructure/zhudatuan/aliyun/systemd/sfl-cloudflared@.service","systemd运行单元","systemd unit","9c4ed474ed569810cab792463839b0d0d6d8832f","38","全文件逐逻辑块","Codex 主审","2026-09-13","AU-004","CP-04","P2/F-0017","否（P2及以下；专项可再复核）","summary/evidence/target-map/systemd-map/edge-map/functions/fmea","已同步至 CP-04","进程身份/启动/恢复","systemd/installer","固定基线正式入口、静态加载或运维调用","systemd声明","ECS systemd","Git ref、配置、环境变量、制品或调用参数","计划、制品、pointer、进程、回执或外部资源状态","发布state、文件pointer、unit或activation ledger","仅migration间接写库；本AU不深审数据库","GitHub/SSH/HTTP/OSS/Cloudflare中适用者","workflow dispatch、timer/path或无业务事件","见configuration.csv；未读取secret值","主机/root/zhudatuan/GitHub权限；业务授权不适用","Node22、Linux/systemd/Caddy/Cloudflared/OSS/Cloudflare中适用者","配置加载或CLI执行时生效","workflow/CLI/脚本顶层执行；库/配置无未登记副作用","见target-map/systemd-map/artifact-map","测试与GitHub/ECS/公网差异见tests.csv","锁、临时目录、ledger或systemd中适用者","Direct/guarded/OSS/AutoNode/retention恢复见状态/FMEA","见tests.csv","仅对执行反事实与源码控制流成立；环境阻塞未伪装通过","历史/运维文档只作线索","以固定基线注册、实际调用与只读运行证据为准","正式发布、运行、恢复或控制面责任","相邻能力语义不等价","否；未满足G3且未完成删除专项二审","对应target、control-plane、恢复或唯一运维契约首先失效","[FACT] unit关系已记录；交付权威见F-0017"
"FILE-AU-004-024","02_platform_pingtai/infrastructure/zhudatuan/aliyun/systemd/sfl-identity-api@.service","systemd运行单元","systemd unit","be0efc5b16940c0842d571509b23ef9c00740dbb","45","全文件逐逻辑块","Codex 主审","2026-09-13","AU-004","CP-04","P2/F-0017","否（P2及以下；专项可再复核）","summary/evidence/target-map/systemd-map/edge-map/functions/fmea","已同步至 CP-04","进程身份/启动/恢复","systemd/installer","固定基线正式入口、静态加载或运维调用","systemd声明","ECS systemd","Git ref、配置、环境变量、制品或调用参数","计划、制品、pointer、进程、回执或外部资源状态","发布state、文件pointer、unit或activation ledger","仅migration间接写库；本AU不深审数据库","GitHub/SSH/HTTP/OSS/Cloudflare中适用者","workflow dispatch、timer/path或无业务事件","见configuration.csv；未读取secret值","主机/root/zhudatuan/GitHub权限；业务授权不适用","Node22、Linux/systemd/Caddy/Cloudflared/OSS/Cloudflare中适用者","配置加载或CLI执行时生效","workflow/CLI/脚本顶层执行；库/配置无未登记副作用","见target-map/systemd-map/artifact-map","测试与GitHub/ECS/公网差异见tests.csv","锁、临时目录、ledger或systemd中适用者","Direct/guarded/OSS/AutoNode/retention恢复见状态/FMEA","见tests.csv","仅对执行反事实与源码控制流成立；环境阻塞未伪装通过","历史/运维文档只作线索","以固定基线注册、实际调用与只读运行证据为准","正式发布、运行、恢复或控制面责任","相邻能力语义不等价","否；未满足G3且未完成删除专项二审","对应target、control-plane、恢复或唯一运维契约首先失效","[FACT] unit关系已记录；交付权威见F-0017"
"FILE-AU-004-025","02_platform_pingtai/infrastructure/zhudatuan/aliyun/systemd/sfl-identity-notification-jobs@.service","systemd运行单元","systemd unit","3f75bc5e76783b8ff140a4c3b1c73145ef3d80b1","44","全文件逐逻辑块","Codex 主审","2026-09-13","AU-004","CP-04","P2/F-0017","否（P2及以下；专项可再复核）","summary/evidence/target-map/systemd-map/edge-map/functions/fmea","已同步至 CP-04","进程身份/启动/恢复","systemd/installer","固定基线正式入口、静态加载或运维调用","systemd声明","ECS systemd","Git ref、配置、环境变量、制品或调用参数","计划、制品、pointer、进程、回执或外部资源状态","发布state、文件pointer、unit或activation ledger","仅migration间接写库；本AU不深审数据库","GitHub/SSH/HTTP/OSS/Cloudflare中适用者","workflow dispatch、timer/path或无业务事件","见configuration.csv；未读取secret值","主机/root/zhudatuan/GitHub权限；业务授权不适用","Node22、Linux/systemd/Caddy/Cloudflared/OSS/Cloudflare中适用者","配置加载或CLI执行时生效","workflow/CLI/脚本顶层执行；库/配置无未登记副作用","见target-map/systemd-map/artifact-map","测试与GitHub/ECS/公网差异见tests.csv","锁、临时目录、ledger或systemd中适用者","Direct/guarded/OSS/AutoNode/retention恢复见状态/FMEA","见tests.csv","仅对执行反事实与源码控制流成立；环境阻塞未伪装通过","历史/运维文档只作线索","以固定基线注册、实际调用与只读运行证据为准","正式发布、运行、恢复或控制面责任","相邻能力语义不等价","否；未满足G3且未完成删除专项二审","对应target、control-plane、恢复或唯一运维契约首先失效","[FACT] unit关系已记录；交付权威见F-0017"
"FILE-AU-004-026","02_platform_pingtai/infrastructure/zhudatuan/aliyun/systemd/sfl-mall-provisioning-api@.service","systemd运行单元","systemd unit","00054778013befc7ab59cc56b6e0c2c876f34041","47","全文件逐逻辑块","Codex 主审","2026-09-13","AU-004","CP-04","P2/F-0017","否（P2及以下；专项可再复核）","summary/evidence/target-map/systemd-map/edge-map/functions/fmea","已同步至 CP-04","进程身份/启动/恢复","systemd/installer","固定基线正式入口、静态加载或运维调用","systemd声明","ECS systemd","Git ref、配置、环境变量、制品或调用参数","计划、制品、pointer、进程、回执或外部资源状态","发布state、文件pointer、unit或activation ledger","仅migration间接写库；本AU不深审数据库","GitHub/SSH/HTTP/OSS/Cloudflare中适用者","workflow dispatch、timer/path或无业务事件","见configuration.csv；未读取secret值","主机/root/zhudatuan/GitHub权限；业务授权不适用","Node22、Linux/systemd/Caddy/Cloudflared/OSS/Cloudflare中适用者","配置加载或CLI执行时生效","workflow/CLI/脚本顶层执行；库/配置无未登记副作用","见target-map/systemd-map/artifact-map","测试与GitHub/ECS/公网差异见tests.csv","锁、临时目录、ledger或systemd中适用者","Direct/guarded/OSS/AutoNode/retention恢复见状态/FMEA","见tests.csv","仅对执行反事实与源码控制流成立；环境阻塞未伪装通过","历史/运维文档只作线索","以固定基线注册、实际调用与只读运行证据为准","正式发布、运行、恢复或控制面责任","相邻能力语义不等价","否；未满足G3且未完成删除专项二审","对应target、control-plane、恢复或唯一运维契约首先失效","[FACT] unit关系已记录；交付权威见F-0017"
"FILE-AU-004-027","02_platform_pingtai/infrastructure/zhudatuan/aliyun/systemd/sfl-payment-jobs@.service","systemd运行单元","systemd unit","a2b99936d75c290ad9c1ab64f86293dcaa9c3306","44","全文件逐逻辑块","Codex 主审","2026-09-13","AU-004","CP-04","P2/F-0017","否（P2及以下；专项可再复核）","summary/evidence/target-map/systemd-map/edge-map/functions/fmea","已同步至 CP-04","进程身份/启动/恢复","systemd/installer","固定基线正式入口、静态加载或运维调用","systemd声明","ECS systemd","Git ref、配置、环境变量、制品或调用参数","计划、制品、pointer、进程、回执或外部资源状态","发布state、文件pointer、unit或activation ledger","仅migration间接写库；本AU不深审数据库","GitHub/SSH/HTTP/OSS/Cloudflare中适用者","workflow dispatch、timer/path或无业务事件","见configuration.csv；未读取secret值","主机/root/zhudatuan/GitHub权限；业务授权不适用","Node22、Linux/systemd/Caddy/Cloudflared/OSS/Cloudflare中适用者","配置加载或CLI执行时生效","workflow/CLI/脚本顶层执行；库/配置无未登记副作用","见target-map/systemd-map/artifact-map","测试与GitHub/ECS/公网差异见tests.csv","锁、临时目录、ledger或systemd中适用者","Direct/guarded/OSS/AutoNode/retention恢复见状态/FMEA","见tests.csv","仅对执行反事实与源码控制流成立；环境阻塞未伪装通过","历史/运维文档只作线索","以固定基线注册、实际调用与只读运行证据为准","正式发布、运行、恢复或控制面责任","相邻能力语义不等价","否；未满足G3且未完成删除专项二审","对应target、control-plane、恢复或唯一运维契约首先失效","[FACT] unit关系已记录；交付权威见F-0017"
"FILE-AU-004-028","02_platform_pingtai/infrastructure/zhudatuan/aliyun/systemd/sfl-payment-webhook-api@.service","systemd运行单元","systemd unit","178567fcacc3eabf9f5cd644c74b9dab7778ee49","45","全文件逐逻辑块","Codex 主审","2026-09-13","AU-004","CP-04","P2/F-0017","否（P2及以下；专项可再复核）","summary/evidence/target-map/systemd-map/edge-map/functions/fmea","已同步至 CP-04","进程身份/启动/恢复","systemd/installer","固定基线正式入口、静态加载或运维调用","systemd声明","ECS systemd","Git ref、配置、环境变量、制品或调用参数","计划、制品、pointer、进程、回执或外部资源状态","发布state、文件pointer、unit或activation ledger","仅migration间接写库；本AU不深审数据库","GitHub/SSH/HTTP/OSS/Cloudflare中适用者","workflow dispatch、timer/path或无业务事件","见configuration.csv；未读取secret值","主机/root/zhudatuan/GitHub权限；业务授权不适用","Node22、Linux/systemd/Caddy/Cloudflared/OSS/Cloudflare中适用者","配置加载或CLI执行时生效","workflow/CLI/脚本顶层执行；库/配置无未登记副作用","见target-map/systemd-map/artifact-map","测试与GitHub/ECS/公网差异见tests.csv","锁、临时目录、ledger或systemd中适用者","Direct/guarded/OSS/AutoNode/retention恢复见状态/FMEA","见tests.csv","仅对执行反事实与源码控制流成立；环境阻塞未伪装通过","历史/运维文档只作线索","以固定基线注册、实际调用与只读运行证据为准","正式发布、运行、恢复或控制面责任","相邻能力语义不等价","否；未满足G3且未完成删除专项二审","对应target、control-plane、恢复或唯一运维契约首先失效","[FACT] unit关系已记录；交付权威见F-0017"
