文件编号,路径,所属模块,文件类型,基线 blob SHA,物理行数,审阅范围,审阅者,审阅日期,审计单元,检查点,风险等级,是否二次复核,详细记录,覆盖清单同步,1 存在理由,2 创建或加载者,3 加载条件,4 导出内容,5 导出消费者,6 输入,7 输出,8 状态读写,9 数据库读写,10 网络调用,11 事件,12 环境变量,13 用户权限依赖,14 运行环境依赖,15 初始化副作用,16 模块加载副作用,17 注册职责,18 测试生产差异,19 资源释放,20 失败恢复,21 对应测试,22 测试可信度,23 对应文档,24 文档准确性,25 兼容职责,26 等价重复实现,27 可否独立删除,28 删除首个失败点,29 最终结论与置信度
FILE-AU-009-011,01_core_hexin/packages/kernel/src/ErrorCause.ts,@shop/kernel,TypeScript源码,d7838d2fbf3322315b07a7f2aa34b130796e331b,3,全文件逐行/逐关键分支深入审阅,Codex主审,2026-09-14,AU-009,CP-09,未发现独立问题,否（若升级P1/G3/GX则重排）,E-AU-009-002；exports/functions/tests/invariants/state-machines,是,把unknown cause规范为Error并保留cause,被静态import时加载；无文件发现机制,对应workspace制品编译/运行且路径被import时,全部声明导出见exports.csv；配置/测试无导出也已登记,Retry、Deadline、RateLimiter、Semaphore,函数/构造参数、AbortSignal、时钟或manifest，按functions.csv,类型、冻结值、Promise结果或稳定Error，按exports/functions.csv,无共享可变状态；值实例/局部状态按functions.csv,无直接数据库访问,无直接网络；可靠性原语只调用注入operation,无,无直接读取；运行限制由Commerce调用者提供,Gate只携带观察上下文；不执行身份/授权,Node ES2022/AbortController/Timer或TypeScript构建，按文件适用,构造值/状态；Deadline构造timer；其余无外部初始化写,barrel/常量声明；无网络、数据库、进程或注册副作用,不注册路由/Worker/队列；Gate/Manifest由Commerce另行消费,正式测试本环境在源码加载前缺vitest；consumer mock不证明生产运行,无持久资源；由调用者/下游管理,同步错误前无外部写；异步恢复/缺口见fmea.csv,无Kernel直接测试；消费者测试或UNKNOWN见tests.csv,无直接Kernel oracle或仅消费者间接覆盖；正式入口未加载,AU-009 summary及全局01-09增量,以固定基线代码/反事实为准；历史仅作线索,根入口或subpath公开，仓外/历史兼容未完全排除,Commerce有部分转发/相邻实现，但未证明行为等价,G0；有当前入口、内部依赖、测试或公共契约，禁止独立删除,Retry、Deadline、RateLimiter、Semaphore的编译、启动或首次调用,[FACT] 深入审阅；本AU未发现独立问题，公开/运行职责已确认；仓外消费者仍UNKNOWN
FILE-AU-009-012,01_core_hexin/packages/kernel/src/Hash.ts,@shop/kernel,TypeScript源码,7a1146c8308d263f8612dae380318c1c1c51ba9b,13,全文件逐行/逐关键分支深入审阅,Codex主审,2026-09-14,AU-009,CP-09,未发现独立问题,否（若升级P1/G3/GX则重排）,E-AU-009-002；exports/functions/tests/invariants/state-machines,是,封装SHA-256 hex值,被静态import时加载；无文件发现机制,对应workspace制品编译/运行且路径被import时,全部声明导出见exports.csv；配置/测试无导出也已登记,仓内无生产caller；根入口公开,函数/构造参数、AbortSignal、时钟或manifest，按functions.csv,类型、冻结值、Promise结果或稳定Error，按exports/functions.csv,无共享可变状态；值实例/局部状态按functions.csv,无直接数据库访问,无直接网络；可靠性原语只调用注入operation,无,无直接读取；运行限制由Commerce调用者提供,Gate只携带观察上下文；不执行身份/授权,Node ES2022/AbortController/Timer或TypeScript构建，按文件适用,构造值/状态；Deadline构造timer；其余无外部初始化写,barrel/常量声明；无网络、数据库、进程或注册副作用,不注册路由/Worker/队列；Gate/Manifest由Commerce另行消费,正式测试本环境在源码加载前缺vitest；consumer mock不证明生产运行,无持久资源；由调用者/下游管理,同步错误前无外部写；异步恢复/缺口见fmea.csv,无Kernel直接测试；消费者测试或UNKNOWN见tests.csv,无直接Kernel oracle或仅消费者间接覆盖；正式入口未加载,AU-009 summary及全局01-09增量,以固定基线代码/反事实为准；历史仅作线索,根入口或subpath公开，仓外/历史兼容未完全排除,Commerce有部分转发/相邻实现，但未证明行为等价,G1；公共导出/兼容/外部消费未排除，禁止删除,仓内无生产caller；根入口公开的编译、启动或首次调用,[FACT] 深入审阅；仓内生产caller不足但公共/兼容责任未排除，G1高置信，非删除结论
FILE-AU-009-013,01_core_hexin/packages/kernel/src/Id.ts,@shop/kernel,TypeScript源码,391541ae9f49acb1e0fbcead5afb150d9afeb69d,16,全文件逐行/逐关键分支深入审阅,Codex主审,2026-09-14,AU-009,CP-09,P3接缝F-0052（实现自身符合规则）,否（若升级P1/G3/GX则重排）,E-AU-009-002；exports/functions/tests/invariants/state-machines,是,封装prefix+Crockford风格ID格式,被静态import时加载；无文件发现机制,对应workspace制品编译/运行且路径被import时,全部声明导出见exports.csv；配置/测试无导出也已登记,testing/TestIdGenerator,函数/构造参数、AbortSignal、时钟或manifest，按functions.csv,类型、冻结值、Promise结果或稳定Error，按exports/functions.csv,无共享可变状态；值实例/局部状态按functions.csv,无直接数据库访问,无直接网络；可靠性原语只调用注入operation,无,无直接读取；运行限制由Commerce调用者提供,Gate只携带观察上下文；不执行身份/授权,Node ES2022/AbortController/Timer或TypeScript构建，按文件适用,构造值/状态；Deadline构造timer；其余无外部初始化写,barrel/常量声明；无网络、数据库、进程或注册副作用,不注册路由/Worker/队列；Gate/Manifest由Commerce另行消费,正式测试本环境在源码加载前缺vitest；consumer mock不证明生产运行,无持久资源；由调用者/下游管理,同步错误前无外部写；异步恢复/缺口见fmea.csv,无Kernel直接测试；消费者测试或UNKNOWN见tests.csv,无直接Kernel oracle或仅消费者间接覆盖；正式入口未加载,AU-009 summary及全局01-09增量,以固定基线代码/反事实为准；历史仅作线索,根入口或subpath公开，仓外/历史兼容未完全排除,Commerce有部分转发/相邻实现，但未证明行为等价,G0；有当前入口、内部依赖、测试或公共契约，禁止独立删除,testing/TestIdGenerator的编译、启动或首次调用,[FACT] 深入审阅；P3接缝F-0052（实现自身符合规则），证据与未知项见summary/FMEA
FILE-AU-009-014,01_core_hexin/packages/kernel/src/IdGenerator.ts,@shop/kernel,TypeScript源码,dd770ac9b2f19a26fb8f64a50dcf15641082c277,5,全文件逐行/逐关键分支深入审阅,Codex主审,2026-09-14,AU-009,CP-09,未发现独立问题,否（若升级P1/G3/GX则重排）,E-AU-009-002；exports/functions/tests/invariants/state-machines,是,定义ID生成端口,被静态import时加载；无文件发现机制,对应workspace制品编译/运行且路径被import时,全部声明导出见exports.csv；配置/测试无导出也已登记,testing/TestIdGenerator,函数/构造参数、AbortSignal、时钟或manifest，按functions.csv,类型、冻结值、Promise结果或稳定Error，按exports/functions.csv,无共享可变状态；值实例/局部状态按functions.csv,无直接数据库访问,无直接网络；可靠性原语只调用注入operation,无,无直接读取；运行限制由Commerce调用者提供,Gate只携带观察上下文；不执行身份/授权,Node ES2022/AbortController/Timer或TypeScript构建，按文件适用,构造值/状态；Deadline构造timer；其余无外部初始化写,barrel/常量声明；无网络、数据库、进程或注册副作用,不注册路由/Worker/队列；Gate/Manifest由Commerce另行消费,正式测试本环境在源码加载前缺vitest；consumer mock不证明生产运行,无持久资源；由调用者/下游管理,同步错误前无外部写；异步恢复/缺口见fmea.csv,无Kernel直接测试；消费者测试或UNKNOWN见tests.csv,无直接Kernel oracle或仅消费者间接覆盖；正式入口未加载,AU-009 summary及全局01-09增量,以固定基线代码/反事实为准；历史仅作线索,根入口或subpath公开，仓外/历史兼容未完全排除,Commerce有部分转发/相邻实现，但未证明行为等价,G0；有当前入口、内部依赖、测试或公共契约，禁止独立删除,testing/TestIdGenerator的编译、启动或首次调用,[FACT] 深入审阅；本AU未发现独立问题，公开/运行职责已确认；仓外消费者仍UNKNOWN
FILE-AU-009-015,01_core_hexin/packages/kernel/src/Mobile.ts,@shop/kernel,TypeScript源码,4be6cb40539792968d756ecc7d48c5d57a9463d1,13,全文件逐行/逐关键分支深入审阅,Codex主审,2026-09-14,AU-009,CP-09,未发现独立问题,否（若升级P1/G3/GX则重排）,E-AU-009-002；exports/functions/tests/invariants/state-machines,是,规范化并校验中国大陆+86手机号,被静态import时加载；无文件发现机制,对应workspace制品编译/运行且路径被import时,全部声明导出见exports.csv；配置/测试无导出也已登记,仓内无该class生产caller；根入口公开,函数/构造参数、AbortSignal、时钟或manifest，按functions.csv,类型、冻结值、Promise结果或稳定Error，按exports/functions.csv,无共享可变状态；值实例/局部状态按functions.csv,无直接数据库访问,无直接网络；可靠性原语只调用注入operation,无,无直接读取；运行限制由Commerce调用者提供,Gate只携带观察上下文；不执行身份/授权,Node ES2022/AbortController/Timer或TypeScript构建，按文件适用,构造值/状态；Deadline构造timer；其余无外部初始化写,barrel/常量声明；无网络、数据库、进程或注册副作用,不注册路由/Worker/队列；Gate/Manifest由Commerce另行消费,正式测试本环境在源码加载前缺vitest；consumer mock不证明生产运行,无持久资源；由调用者/下游管理,同步错误前无外部写；异步恢复/缺口见fmea.csv,无Kernel直接测试；消费者测试或UNKNOWN见tests.csv,无直接Kernel oracle或仅消费者间接覆盖；正式入口未加载,AU-009 summary及全局01-09增量,以固定基线代码/反事实为准；历史仅作线索,根入口或subpath公开，仓外/历史兼容未完全排除,Commerce有部分转发/相邻实现，但未证明行为等价,G1；公共导出/兼容/外部消费未排除，禁止删除,仓内无该class生产caller；根入口公开的编译、启动或首次调用,[FACT] 深入审阅；仓内生产caller不足但公共/兼容责任未排除，G1高置信，非删除结论
FILE-AU-009-016,01_core_hexin/packages/kernel/src/Money.test.ts,@shop/kernel,TypeScript测试,fe0ab77edea90be9f233aea5cb8119714ddbb8c4,10,全文件逐行/逐关键分支深入审阅,Codex主审,2026-09-14,AU-009,CP-09,未发现独立问题,否（若升级P1/G3/GX则重排）,E-AU-009-002；exports/functions/tests/invariants/state-machines,是,验证金额安全整数和加法溢出契约,vitest发现并加载,执行正式Kernel测试时,全部声明导出见exports.csv；配置/测试无导出也已登记,Vitest正式package入口,测试fixture/fixture/mock,断言结果,无共享可变状态；值实例/局部状态按functions.csv,无直接数据库访问,无直接网络；可靠性原语只调用注入operation,无,无直接读取；运行限制由Commerce调用者提供,Gate只携带观察上下文；不执行身份/授权,Node ES2022/AbortController/Timer或TypeScript构建，按文件适用,构造值/状态；Deadline构造timer；其余无外部初始化写,barrel/常量声明；无网络、数据库、进程或注册副作用,不注册路由/Worker/队列；Gate/Manifest由Commerce另行消费,正式测试本环境在源码加载前缺vitest；consumer mock不证明生产运行,无持久资源；由调用者/下游管理,同步错误前无外部写；异步恢复/缺口见fmea.csv,本文件1用例；正式入口缺vitest未加载,局部oracle存在但关键反事实缺失；正式入口未加载,AU-009 summary及全局01-09增量,以固定基线代码/反事实为准；历史仅作线索,根入口或subpath公开，仓外/历史兼容未完全排除,Commerce有部分转发/相邻实现，但未证明行为等价,G0；有当前入口、内部依赖、测试或公共契约，禁止独立删除,正式Kernel测试覆盖首先减少,[FACT] 深入审阅；本AU未发现独立问题，公开/运行职责已确认；仓外消费者仍UNKNOWN
FILE-AU-009-017,01_core_hexin/packages/kernel/src/Money.ts,@shop/kernel,TypeScript源码,da22fa9164033af07a998ef55fe257cccecbca6c,47,全文件逐行/逐关键分支深入审阅,Codex主审,2026-09-14,AU-009,CP-09,未发现独立问题,否（若升级P1/G3/GX则重排）,E-AU-009-002；exports/functions/tests/invariants/state-machines,是,以安全整数minor unit执行金额算术,被静态import时加载；无文件发现机制,对应workspace制品编译/运行且路径被import时,全部声明导出见exports.csv；配置/测试无导出也已登记,Finance/Payment策略和Money.test,函数/构造参数、AbortSignal、时钟或manifest，按functions.csv,类型、冻结值、Promise结果或稳定Error，按exports/functions.csv,无共享可变状态；值实例/局部状态按functions.csv,无直接数据库访问,无直接网络；可靠性原语只调用注入operation,无,无直接读取；运行限制由Commerce调用者提供,Gate只携带观察上下文；不执行身份/授权,Node ES2022/AbortController/Timer或TypeScript构建，按文件适用,构造值/状态；Deadline构造timer；其余无外部初始化写,barrel/常量声明；无网络、数据库、进程或注册副作用,不注册路由/Worker/队列；Gate/Manifest由Commerce另行消费,正式测试本环境在源码加载前缺vitest；consumer mock不证明生产运行,无持久资源；由调用者/下游管理,同步错误前无外部写；异步恢复/缺口见fmea.csv,TC-AU-009-001,无直接Kernel oracle或仅消费者间接覆盖；正式入口未加载,AU-009 summary及全局01-09增量,以固定基线代码/反事实为准；历史仅作线索,根入口或subpath公开，仓外/历史兼容未完全排除,Commerce有部分转发/相邻实现，但未证明行为等价,G0；有当前入口、内部依赖、测试或公共契约，禁止独立删除,Finance/Payment策略和Money.test的编译、启动或首次调用,[FACT] 深入审阅；本AU未发现独立问题，公开/运行职责已确认；仓外消费者仍UNKNOWN
FILE-AU-009-018,01_core_hexin/packages/kernel/src/Page.ts,@shop/kernel,TypeScript源码,e2059d9b66ce5f8fb59e4d34cc3747da4f769cfe,10,全文件逐行/逐关键分支深入审阅,Codex主审,2026-09-14,AU-009,CP-09,未发现独立问题,否（若升级P1/G3/GX则重排）,E-AU-009-002；exports/functions/tests/invariants/state-machines,是,构造冻结分页结果,被静态import时加载；无文件发现机制,对应workspace制品编译/运行且路径被import时,全部声明导出见exports.csv；配置/测试无导出也已登记,仓内无该Page/page生产caller；根入口公开,函数/构造参数、AbortSignal、时钟或manifest，按functions.csv,类型、冻结值、Promise结果或稳定Error，按exports/functions.csv,无共享可变状态；值实例/局部状态按functions.csv,无直接数据库访问,无直接网络；可靠性原语只调用注入operation,无,无直接读取；运行限制由Commerce调用者提供,Gate只携带观察上下文；不执行身份/授权,Node ES2022/AbortController/Timer或TypeScript构建，按文件适用,构造值/状态；Deadline构造timer；其余无外部初始化写,barrel/常量声明；无网络、数据库、进程或注册副作用,不注册路由/Worker/队列；Gate/Manifest由Commerce另行消费,正式测试本环境在源码加载前缺vitest；consumer mock不证明生产运行,无持久资源；由调用者/下游管理,同步错误前无外部写；异步恢复/缺口见fmea.csv,无Kernel直接测试；消费者测试或UNKNOWN见tests.csv,无直接Kernel oracle或仅消费者间接覆盖；正式入口未加载,AU-009 summary及全局01-09增量,以固定基线代码/反事实为准；历史仅作线索,根入口或subpath公开，仓外/历史兼容未完全排除,Commerce有部分转发/相邻实现，但未证明行为等价,G1；公共导出/兼容/外部消费未排除，禁止删除,仓内无该Page/page生产caller；根入口公开的编译、启动或首次调用,[FACT] 深入审阅；仓内生产caller不足但公共/兼容责任未排除，G1高置信，非删除结论
FILE-AU-009-019,01_core_hexin/packages/kernel/src/Policy.ts,@shop/kernel,TypeScript源码,a52d044691bbedfe2f22046d17bfb5c542dff6d1,3,全文件逐行/逐关键分支深入审阅,Codex主审,2026-09-14,AU-009,CP-09,未发现独立问题,否（若升级P1/G3/GX则重排）,E-AU-009-002；exports/functions/tests/invariants/state-machines,是,定义异步策略评估端口,被静态import时加载；无文件发现机制,对应workspace制品编译/运行且路径被import时,全部声明导出见exports.csv；配置/测试无导出也已登记,Support AssignmentPolicy,函数/构造参数、AbortSignal、时钟或manifest，按functions.csv,类型、冻结值、Promise结果或稳定Error，按exports/functions.csv,无共享可变状态；值实例/局部状态按functions.csv,无直接数据库访问,无直接网络；可靠性原语只调用注入operation,无,无直接读取；运行限制由Commerce调用者提供,Gate只携带观察上下文；不执行身份/授权,Node ES2022/AbortController/Timer或TypeScript构建，按文件适用,构造值/状态；Deadline构造timer；其余无外部初始化写,barrel/常量声明；无网络、数据库、进程或注册副作用,不注册路由/Worker/队列；Gate/Manifest由Commerce另行消费,正式测试本环境在源码加载前缺vitest；consumer mock不证明生产运行,无持久资源；由调用者/下游管理,同步错误前无外部写；异步恢复/缺口见fmea.csv,无Kernel直接测试；消费者测试或UNKNOWN见tests.csv,无直接Kernel oracle或仅消费者间接覆盖；正式入口未加载,AU-009 summary及全局01-09增量,以固定基线代码/反事实为准；历史仅作线索,根入口或subpath公开，仓外/历史兼容未完全排除,Commerce有部分转发/相邻实现，但未证明行为等价,G0；有当前入口、内部依赖、测试或公共契约，禁止独立删除,Support AssignmentPolicy的编译、启动或首次调用,[FACT] 深入审阅；本AU未发现独立问题，公开/运行职责已确认；仓外消费者仍UNKNOWN
FILE-AU-009-020,01_core_hexin/packages/kernel/src/RateLimiter.ts,@shop/kernel,TypeScript源码,3acc1cddb0551980acf7bb755585f04c0b35ede9,53,全文件逐行/逐关键分支深入审阅,Codex主审,2026-09-14,AU-009,CP-09,未发现独立问题,否（若升级P1/G3/GX则重排）,E-AU-009-002；exports/functions/tests/invariants/state-machines,是,以token bucket和串行链限制调用速率,被静态import时加载；无文件发现机制,对应workspace制品编译/运行且路径被import时,全部声明导出见exports.csv；配置/测试无导出也已登记,Commerce Executor,函数/构造参数、AbortSignal、时钟或manifest，按functions.csv,类型、冻结值、Promise结果或稳定Error，按exports/functions.csv,实例tokens/updatedAt/Promise chain,无直接数据库访问,无直接网络；可靠性原语只调用注入operation,无,无直接读取；运行限制由Commerce调用者提供,Gate只携带观察上下文；不执行身份/授权,Node ES2022/AbortController/Timer或TypeScript构建，按文件适用,构造值/状态；Deadline构造timer；其余无外部初始化写,barrel/常量声明；无网络、数据库、进程或注册副作用,不注册路由/Worker/队列；Gate/Manifest由Commerce另行消费,正式测试本环境在源码加载前缺vitest；consumer mock不证明生产运行,timer/listener/permit或Promise按functions.csv；Deadline需dispose，关键缺口见FMEA,同步错误前无外部写；异步恢复/缺口见fmea.csv,无Kernel直接测试；消费者测试或UNKNOWN见tests.csv,无直接Kernel oracle或仅消费者间接覆盖；正式入口未加载,AU-009 summary及全局01-09增量,以固定基线代码/反事实为准；历史仅作线索,根入口或subpath公开，仓外/历史兼容未完全排除,Commerce有部分转发/相邻实现，但未证明行为等价,G0；有当前入口、内部依赖、测试或公共契约，禁止独立删除,Commerce Executor的编译、启动或首次调用,[FACT] 深入审阅；本AU未发现独立问题，公开/运行职责已确认；仓外消费者仍UNKNOWN
FILE-AU-009-021,01_core_hexin/packages/kernel/src/Resilience.test.ts,@shop/kernel,TypeScript测试,ecd513912f16672fdaebd97164dc5ed807a36075,44,全文件逐行/逐关键分支深入审阅,Codex主审,2026-09-14,AU-009,CP-09,P2测试缺口关联F-0047/F-0048,否（若升级P1/G3/GX则重排）,E-AU-009-002；exports/functions/tests/invariants/state-machines,是,验证Bulkhead、Circuit和Retry主要串行路径,vitest发现并加载,执行正式Kernel测试时,全部声明导出见exports.csv；配置/测试无导出也已登记,Vitest正式package入口,测试fixture/fixture/mock,断言结果,无共享可变状态；值实例/局部状态按functions.csv,无直接数据库访问,无直接网络；可靠性原语只调用注入operation,无,无直接读取；运行限制由Commerce调用者提供,Gate只携带观察上下文；不执行身份/授权,Node ES2022/AbortController/Timer或TypeScript构建，按文件适用,构造值/状态；Deadline构造timer；其余无外部初始化写,barrel/常量声明；无网络、数据库、进程或注册副作用,不注册路由/Worker/队列；Gate/Manifest由Commerce另行消费,正式测试本环境在源码加载前缺vitest；consumer mock不证明生产运行,无持久资源；由调用者/下游管理,同步错误前无外部写；异步恢复/缺口见fmea.csv,本文件4用例；正式入口缺vitest未加载,局部oracle存在但关键反事实缺失；正式入口未加载,AU-009 summary及全局01-09增量,以固定基线代码/反事实为准；历史仅作线索,根入口或subpath公开，仓外/历史兼容未完全排除,Commerce有部分转发/相邻实现，但未证明行为等价,G0；有当前入口、内部依赖、测试或公共契约，禁止独立删除,正式Kernel测试覆盖首先减少,[FACT] 深入审阅；P2测试缺口关联F-0047/F-0048，证据与未知项见summary/FMEA
FILE-AU-009-022,01_core_hexin/packages/kernel/src/Result.ts,@shop/kernel,TypeScript源码,0ab55af9d001012404fe162054e86238b35569f9,9,全文件逐行/逐关键分支深入审阅,Codex主审,2026-09-14,AU-009,CP-09,未发现独立问题,否（若升级P1/G3/GX则重排）,E-AU-009-002；exports/functions/tests/invariants/state-machines,是,构造只读成功/失败联合结果,被静态import时加载；无文件发现机制,对应workspace制品编译/运行且路径被import时,全部声明导出见exports.csv；配置/测试无导出也已登记,仓内无该Result helper生产caller；根入口公开,函数/构造参数、AbortSignal、时钟或manifest，按functions.csv,类型、冻结值、Promise结果或稳定Error，按exports/functions.csv,无共享可变状态；值实例/局部状态按functions.csv,无直接数据库访问,无直接网络；可靠性原语只调用注入operation,无,无直接读取；运行限制由Commerce调用者提供,Gate只携带观察上下文；不执行身份/授权,Node ES2022/AbortController/Timer或TypeScript构建，按文件适用,构造值/状态；Deadline构造timer；其余无外部初始化写,barrel/常量声明；无网络、数据库、进程或注册副作用,不注册路由/Worker/队列；Gate/Manifest由Commerce另行消费,正式测试本环境在源码加载前缺vitest；consumer mock不证明生产运行,无持久资源；由调用者/下游管理,同步错误前无外部写；异步恢复/缺口见fmea.csv,无Kernel直接测试；消费者测试或UNKNOWN见tests.csv,无直接Kernel oracle或仅消费者间接覆盖；正式入口未加载,AU-009 summary及全局01-09增量,以固定基线代码/反事实为准；历史仅作线索,根入口或subpath公开，仓外/历史兼容未完全排除,Commerce有部分转发/相邻实现，但未证明行为等价,G1；公共导出/兼容/外部消费未排除，禁止删除,仓内无该Result helper生产caller；根入口公开的编译、启动或首次调用,[FACT] 深入审阅；仓内生产caller不足但公共/兼容责任未排除，G1高置信，非删除结论
FILE-AU-009-023,01_core_hexin/packages/kernel/src/Retry.ts,@shop/kernel,TypeScript源码,cc56f54944a36ad13975b1158d84a08229d32034,64,全文件逐行/逐关键分支深入审阅,Codex主审,2026-09-14,AU-009,CP-09,P2 F-0048,否（若升级P1/G3/GX则重排）,E-AU-009-002；exports/functions/tests/invariants/state-machines,是,在统一deadline内执行有界重试与抖动等待,被静态import时加载；无文件发现机制,对应workspace制品编译/运行且路径被import时,全部声明导出见exports.csv；配置/测试无导出也已登记,Commerce Executor、VendorClient、Resilience.test,函数/构造参数、AbortSignal、时钟或manifest，按functions.csv,类型、冻结值、Promise结果或稳定Error，按exports/functions.csv,无共享可变状态；值实例/局部状态按functions.csv,无直接数据库访问,无直接网络；可靠性原语只调用注入operation,无,无直接读取；运行限制由Commerce调用者提供,Gate只携带观察上下文；不执行身份/授权,Node ES2022/AbortController/Timer或TypeScript构建，按文件适用,构造值/状态；Deadline构造timer；其余无外部初始化写,barrel/常量声明；无网络、数据库、进程或注册副作用,不注册路由/Worker/队列；Gate/Manifest由Commerce另行消费,正式测试本环境在源码加载前缺vitest；consumer mock不证明生产运行,timer/listener/permit或Promise按functions.csv；Deadline需dispose，关键缺口见FMEA,同步错误前无外部写；异步恢复/缺口见fmea.csv,TC-AU-009-005；缺business key/abort矩阵,局部oracle存在但关键反事实缺失；正式入口未加载,AU-009 summary及全局01-09增量,以固定基线代码/反事实为准；历史仅作线索,根入口或subpath公开，仓外/历史兼容未完全排除,Commerce有部分转发/相邻实现，但未证明行为等价,G0；有当前入口、内部依赖、测试或公共契约，禁止独立删除,Commerce Executor、VendorClient、Resilience.test的编译、启动或首次调用,[FACT] 深入审阅；P2 F-0048，证据与未知项见summary/FMEA
FILE-AU-009-024,01_core_hexin/packages/kernel/src/Semaphore.ts,@shop/kernel,TypeScript源码,6175dfa850437eab294314670314faa295aa2498,73,全文件逐行/逐关键分支深入审阅,Codex主审,2026-09-14,AU-009,CP-09,未发现独立问题,否（若升级P1/G3/GX则重排）,E-AU-009-002；exports/functions/tests/invariants/state-machines,是,管理固定capacity、FIFO等待和取消,被静态import时加载；无文件发现机制,对应workspace制品编译/运行且路径被import时,全部声明导出见exports.csv；配置/测试无导出也已登记,Bulkhead、RateLimiter,函数/构造参数、AbortSignal、时钟或manifest，按functions.csv,类型、冻结值、Promise结果或稳定Error，按exports/functions.csv,实例active/FIFO waiting,无直接数据库访问,无直接网络；可靠性原语只调用注入operation,无,无直接读取；运行限制由Commerce调用者提供,Gate只携带观察上下文；不执行身份/授权,Node ES2022/AbortController/Timer或TypeScript构建，按文件适用,构造值/状态；Deadline构造timer；其余无外部初始化写,barrel/常量声明；无网络、数据库、进程或注册副作用,不注册路由/Worker/队列；Gate/Manifest由Commerce另行消费,正式测试本环境在源码加载前缺vitest；consumer mock不证明生产运行,timer/listener/permit或Promise按functions.csv；Deadline需dispose，关键缺口见FMEA,同步错误前无外部写；异步恢复/缺口见fmea.csv,TC-AU-009-002（间接）,无直接Kernel oracle或仅消费者间接覆盖；正式入口未加载,AU-009 summary及全局01-09增量,以固定基线代码/反事实为准；历史仅作线索,根入口或subpath公开，仓外/历史兼容未完全排除,Commerce有部分转发/相邻实现，但未证明行为等价,G0；有当前入口、内部依赖、测试或公共契约，禁止独立删除,Bulkhead、RateLimiter的编译、启动或首次调用,[FACT] 深入审阅；本AU未发现独立问题，公开/运行职责已确认；仓外消费者仍UNKNOWN
FILE-AU-009-025,01_core_hexin/packages/kernel/src/Specification.ts,@shop/kernel,TypeScript源码,b7fa16ee6743f1df5312d5ac70d37c5f3c67cbac,23,全文件逐行/逐关键分支深入审阅,Codex主审,2026-09-14,AU-009,CP-09,未发现独立问题,否（若升级P1/G3/GX则重排）,E-AU-009-002；exports/functions/tests/invariants/state-machines,是,组合同步all/any业务规格,被静态import时加载；无文件发现机制,对应workspace制品编译/运行且路径被import时,全部声明导出见exports.csv；配置/测试无导出也已登记,Commerce foundation兼容转发；无后续生产caller,函数/构造参数、AbortSignal、时钟或manifest，按functions.csv,类型、冻结值、Promise结果或稳定Error，按exports/functions.csv,无共享可变状态；值实例/局部状态按functions.csv,无直接数据库访问,无直接网络；可靠性原语只调用注入operation,无,无直接读取；运行限制由Commerce调用者提供,Gate只携带观察上下文；不执行身份/授权,Node ES2022/AbortController/Timer或TypeScript构建，按文件适用,构造值/状态；Deadline构造timer；其余无外部初始化写,barrel/常量声明；无网络、数据库、进程或注册副作用,不注册路由/Worker/队列；Gate/Manifest由Commerce另行消费,正式测试本环境在源码加载前缺vitest；consumer mock不证明生产运行,无持久资源；由调用者/下游管理,同步错误前无外部写；异步恢复/缺口见fmea.csv,无Kernel直接测试；消费者测试或UNKNOWN见tests.csv,无直接Kernel oracle或仅消费者间接覆盖；正式入口未加载,AU-009 summary及全局01-09增量,以固定基线代码/反事实为准；历史仅作线索,根入口或subpath公开，仓外/历史兼容未完全排除,Commerce有部分转发/相邻实现，但未证明行为等价,G1；公共导出/兼容/外部消费未排除，禁止删除,Commerce foundation兼容转发；无后续生产caller的编译、启动或首次调用,[FACT] 深入审阅；仓内生产caller不足但公共/兼容责任未排除，G1高置信，非删除结论
