文件编号,路径,所属模块,文件类型,基线 blob SHA,物理行数,审阅范围,审阅者,审阅日期,审计单元,检查点,风险等级,是否二次复核,详细记录,覆盖清单同步,1 存在理由,2 创建或加载者,3 加载条件,4 导出内容,5 导出消费者,6 输入,7 输出,8 状态读写,9 数据库读写,10 网络调用,11 事件,12 环境变量,13 用户权限依赖,14 运行环境依赖,15 初始化副作用,16 模块加载副作用,17 注册职责,18 测试生产差异,19 资源释放,20 失败恢复,21 对应测试,22 测试可信度,23 对应文档,24 文档准确性,25 兼容职责,26 等价重复实现,27 可否独立删除,28 删除首个失败点,29 最终结论与置信度
FILE-AU-008-028,01_core_hexin/services/commerce/src/foundation/interface/HttpApp.test.ts,Commerce HTTP/runtime composition,TypeScript测试,c7f4f4a00675c83f236f924a77290c0774d3430f,185,全文件逐行/逐关键分支深入审阅,Codex主审,2026-09-14,AU-008,CP-08,P2（F-0044）,否（若后续升级则重排）,E-AU-008-005/006,是,实现SDK公共调用、传输、上下文、错误、节点或正式检查/候选制品职责,workspace package/export、应用入口或正式npm/release脚本,对应App、Commerce workload、npm检查或release阶段,人工导出详见exports.csv；CLI/SQL模板无导出时按入口执行,Commerce composition/HTTP/Event publisher,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,测试/mock或下游调用；本文件不直接建立线上连接,无直接事件或本AU不适用,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,见functions.csv；多数仅声明,无或不适用,Browser mock允许x-action-proof而生产preflight遗漏；F-0044,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,本文件自身为测试；用例见tests.csv,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,相关发布、迁移或运行兼容按矩阵保留,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[FACT] 人工文件完成本AU范围的全文件深审；问题/UNKNOWN见summary与finding
FILE-AU-008-029,01_core_hexin/services/commerce/src/foundation/interface/HttpApp.ts,Commerce HTTP/runtime composition,TypeScript源码,b097495f0eba1f35b13017efcc332fcbc806b632,189,全文件逐行/逐关键分支深入审阅,Codex主审,2026-09-14,AU-008,CP-08,P2（F-0044）,否（若后续升级则重排）,E-AU-008-005/006,是,实现SDK公共调用、传输、上下文、错误、节点或正式检查/候选制品职责,workspace package/export、应用入口或正式npm/release脚本,对应App、Commerce workload、npm检查或release阶段,人工导出详见exports.csv；CLI/SQL模板无导出时按入口执行,Commerce composition/HTTP/Event publisher,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,无直接网络，或仅在被调用的应用/发布流程中产生,无直接事件或本AU不适用,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,见functions.csv；多数仅声明,无或不适用,Browser mock允许x-action-proof而生产preflight遗漏；F-0044,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,SDK 27用例及对应HTTP/Event/Console测试；正式执行环境阻塞,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,相关发布、迁移或运行兼容按矩阵保留,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[FACT] 人工文件完成本AU范围的全文件深审；问题/UNKNOWN见summary与finding
FILE-AU-008-030,04_tools/scripts/audit/runtimegraph.mjs,Generated/runtime quality checks,ESM JavaScript,49bf9b9e4dc90e98869f588d5c955af858859de3,38,全文件逐行/逐关键分支深入审阅,Codex主审,2026-09-14,AU-008,CP-08,P2（F-0045）,否（若后续升级则重排）,E-AU-008-007/008,是,实现SDK公共调用、传输、上下文、错误、节点或正式检查/候选制品职责,workspace package/export、应用入口或正式npm/release脚本,对应App、Commerce workload、npm检查或release阶段,人工导出详见exports.csv；CLI/SQL模板无导出时按入口执行,生成器、正式检查、测试或候选制品；见communications.csv,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,无直接网络，或仅在被调用的应用/发布流程中产生,无直接事件或本AU不适用,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,见functions.csv；多数仅声明,无或不适用,正式测试因依赖缺失未加载；已人工评估oracle,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,SDK 27用例及对应HTTP/Event/Console测试；正式执行环境阻塞,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,相关发布、迁移或运行兼容按矩阵保留,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[FACT] 人工文件完成本AU范围的全文件深审；问题/UNKNOWN见summary与finding
FILE-AU-008-031,04_tools/scripts/build-miniapp-contract.mjs,Generated/runtime quality checks,ESM JavaScript,57e04ed75820929d61d0991bc66b681555f30222,20,全文件逐行/逐关键分支深入审阅,Codex主审,2026-09-14,AU-008,CP-08,P2（F-0006）/P3（F-0043）,否（若后续升级则重排）,E-AU-008-014,是,实现SDK公共调用、传输、上下文、错误、节点或正式检查/候选制品职责,workspace package/export、应用入口或正式npm/release脚本,对应App、Commerce workload、npm检查或release阶段,人工导出详见exports.csv；CLI/SQL模板无导出时按入口执行,生成器、正式检查、测试或候选制品；见communications.csv,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,无直接网络，或仅在被调用的应用/发布流程中产生,无直接事件或本AU不适用,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,见functions.csv；多数仅声明,无或不适用,正式测试因依赖缺失未加载；已人工评估oracle,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,SDK 27用例及对应HTTP/Event/Console测试；正式执行环境阻塞,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,相关发布、迁移或运行兼容按矩阵保留,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[FACT] 人工文件完成本AU范围的全文件深审；问题/UNKNOWN见summary与finding
FILE-AU-008-032,04_tools/scripts/release/candidate.mjs,Release artifact identity,ESM JavaScript,e0233fe457b1de028a04dd262f7156208e5b0ec2,53,全文件逐行/逐关键分支深入审阅,Codex主审,2026-09-14,AU-008,CP-08,P2（F-0039）,否（若后续升级则重排）,E-AU-008-013,是,实现SDK公共调用、传输、上下文、错误、节点或正式检查/候选制品职责,workspace package/export、应用入口或正式npm/release脚本,对应App、Commerce workload、npm检查或release阶段,人工导出详见exports.csv；CLI/SQL模板无导出时按入口执行,release candidate/stage/promote/validate,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,无直接网络，或仅在被调用的应用/发布流程中产生,无直接事件或本AU不适用,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,见functions.csv；多数仅声明,无或不适用,正式测试因依赖缺失未加载；已人工评估oracle,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,SDK 27用例及对应HTTP/Event/Console测试；正式执行环境阻塞,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,相关发布、迁移或运行兼容按矩阵保留,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[FACT] 人工文件完成本AU范围的全文件深审；问题/UNKNOWN见summary与finding
FILE-AU-008-033,01_core_hexin/apps/miniapp/miniprogram/domain/deeplink.js,Miniapp generated surface,CommonJS JavaScript,9f21eda1d0f4d1666f5c666c0140694920985135,12,自动生成；核对来源、集合、消费者与发布边界,Codex主审,2026-09-14,AU-008,CP-08,P2（F-0006）/P3（F-0043）,否（若后续升级则重排）,E-AU-008-014,是,由契约定义生成客户端、服务路由、事件、数据库或Miniapp投影,contractgen或Miniapp生成脚本；运行消费者见artifact-runtime-matrix.csv,生成后由静态import/package export/候选复制或测试读取,生成Operation/Event/API/SQL投影；详见artifact-runtime-matrix.csv,生成器、正式检查、测试或候选制品；见communications.csv,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,无直接网络，或仅在被调用的应用/发布流程中产生,无直接事件或本AU不适用,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,可能构建冻结descriptor/Map；不写外部状态,无或不适用,正式测试因依赖缺失未加载；已人工评估oracle,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,SDK 27用例及对应HTTP/Event/Console测试；正式执行环境阻塞,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,公开SDK/冻结Operation/生成格式或外部消费者兼容未排除,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[FACT] 自动生成物已核对来源、数量、消费者和制品边界；排除逐行风格评价
FILE-AU-008-034,01_core_hexin/apps/miniapp/miniprogram/domain/experience.js,Miniapp generated surface,CommonJS JavaScript,196584e79f79a4bde9b85565427c7b36bab320da,25,自动生成；核对来源、集合、消费者与发布边界,Codex主审,2026-09-14,AU-008,CP-08,P2（F-0006）/P3（F-0043）,否（若后续升级则重排）,E-AU-008-014,是,由契约定义生成客户端、服务路由、事件、数据库或Miniapp投影,contractgen或Miniapp生成脚本；运行消费者见artifact-runtime-matrix.csv,生成后由静态import/package export/候选复制或测试读取,生成Operation/Event/API/SQL投影；详见artifact-runtime-matrix.csv,生成器、正式检查、测试或候选制品；见communications.csv,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,无直接网络，或仅在被调用的应用/发布流程中产生,无直接事件或本AU不适用,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,可能构建冻结descriptor/Map；不写外部状态,无或不适用,正式测试因依赖缺失未加载；已人工评估oracle,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,SDK 27用例及对应HTTP/Event/Console测试；正式执行环境阻塞,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,公开SDK/冻结Operation/生成格式或外部消费者兼容未排除,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[FACT] 自动生成物已核对来源、数量、消费者和制品边界；排除逐行风格评价
FILE-AU-008-035,01_core_hexin/packages/contract/events.json,Contract generated/public surface,JSON,304a7c2f4728b48ee1dda14840e1232cd332adb5,340,自动生成；核对来源、集合、消费者与发布边界,Codex主审,2026-09-14,AU-008,CP-08,P2（F-0039）,否（若后续升级则重排）,E-AU-008-003/004,是,由契约定义生成客户端、服务路由、事件、数据库或Miniapp投影,contractgen或Miniapp生成脚本；运行消费者见artifact-runtime-matrix.csv,生成后由静态import/package export/候选复制或测试读取,生成Operation/Event/API/SQL投影；详见artifact-runtime-matrix.csv,生成器、正式检查、测试或候选制品；见communications.csv,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,无直接网络，或仅在被调用的应用/发布流程中产生,Event type/version/handler或runtime job链；见communications.csv,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,可能构建冻结descriptor/Map；不写外部状态,声明或消费事件handler registry,正式测试因依赖缺失未加载；已人工评估oracle,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,SDK 27用例及对应HTTP/Event/Console测试；正式执行环境阻塞,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,公开SDK/冻结Operation/生成格式或外部消费者兼容未排除,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[FACT] 自动生成物已核对来源、数量、消费者和制品边界；排除逐行风格评价
FILE-AU-008-036,01_core_hexin/packages/contract/openapi.json,Contract generated/public surface,JSON,1100171da548b516c3491166aced645f205ac237,69349,自动生成；核对来源、集合、消费者与发布边界,Codex主审,2026-09-14,AU-008,CP-08,P2（F-0038）,否（若后续升级则重排）,E-AU-008-003/004,是,由契约定义生成客户端、服务路由、事件、数据库或Miniapp投影,contractgen或Miniapp生成脚本；运行消费者见artifact-runtime-matrix.csv,生成后由静态import/package export/候选复制或测试读取,生成Operation/Event/API/SQL投影；详见artifact-runtime-matrix.csv,生成器、正式检查、测试或候选制品；见communications.csv,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,无直接网络，或仅在被调用的应用/发布流程中产生,无直接事件或本AU不适用,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,可能构建冻结descriptor/Map；不写外部状态,无或不适用,正式测试因依赖缺失未加载；已人工评估oracle,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,SDK 27用例及对应HTTP/Event/Console测试；正式执行环境阻塞,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,公开SDK/冻结Operation/生成格式或外部消费者兼容未排除,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[FACT] 自动生成物已核对来源、数量、消费者和制品边界；排除逐行风格评价
FILE-AU-008-037,01_core_hexin/packages/sdk/src/operations/CommerceClient.generated.ts,@shop/sdk,TypeScript源码,e97ba93562c64ee5c0bd3eab7c8355ce9658270d,497,自动生成；核对来源、集合、消费者与发布边界,Codex主审,2026-09-14,AU-008,CP-08,P2（F-0038）,否（若后续升级则重排）,E-AU-008-002/003/004/015,是,由契约定义生成客户端、服务路由、事件、数据库或Miniapp投影,contractgen或Miniapp生成脚本；运行消费者见artifact-runtime-matrix.csv,生成后由静态import/package export/候选复制或测试读取,生成Operation/Event/API/SQL投影；详见artifact-runtime-matrix.csv,Console/Storefront与SDK tests,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,无直接网络，或仅在被调用的应用/发布流程中产生,无直接事件或本AU不适用,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,可能构建冻结descriptor/Map；不写外部状态,无或不适用,正式测试因依赖缺失未加载；已人工评估oracle,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,SDK 27用例及对应HTTP/Event/Console测试；正式执行环境阻塞,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,公开SDK/冻结Operation/生成格式或外部消费者兼容未排除,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[FACT] 自动生成物已核对来源、数量、消费者和制品边界；排除逐行风格评价
FILE-AU-008-038,01_core_hexin/packages/sdk/src/operations/access.ts,@shop/sdk,TypeScript源码,2401ca41daa298a3ac55647c9e88a4044bdf5e76,174,自动生成；核对来源、集合、消费者与发布边界,Codex主审,2026-09-14,AU-008,CP-08,P2（F-0038）,否（若后续升级则重排）,E-AU-008-002/003/004/015,是,由契约定义生成客户端、服务路由、事件、数据库或Miniapp投影,contractgen或Miniapp生成脚本；运行消费者见artifact-runtime-matrix.csv,生成后由静态import/package export/候选复制或测试读取,生成Operation/Event/API/SQL投影；详见artifact-runtime-matrix.csv,Console/Storefront与SDK tests,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,无直接网络，或仅在被调用的应用/发布流程中产生,无直接事件或本AU不适用,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,可能构建冻结descriptor/Map；不写外部状态,无或不适用,正式测试因依赖缺失未加载；已人工评估oracle,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,SDK 27用例及对应HTTP/Event/Console测试；正式执行环境阻塞,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,公开SDK/冻结Operation/生成格式或外部消费者兼容未排除,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[FACT] 自动生成物已核对来源、数量、消费者和制品边界；排除逐行风格评价
FILE-AU-008-039,01_core_hexin/packages/sdk/src/operations/approval.ts,@shop/sdk,TypeScript源码,15bff199908005f97a5a49a06023c1e2e4bbf64e,130,自动生成；核对来源、集合、消费者与发布边界,Codex主审,2026-09-14,AU-008,CP-08,P2（F-0038）,否（若后续升级则重排）,E-AU-008-002/003/004/015,是,由契约定义生成客户端、服务路由、事件、数据库或Miniapp投影,contractgen或Miniapp生成脚本；运行消费者见artifact-runtime-matrix.csv,生成后由静态import/package export/候选复制或测试读取,生成Operation/Event/API/SQL投影；详见artifact-runtime-matrix.csv,Console/Storefront与SDK tests,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,无直接网络，或仅在被调用的应用/发布流程中产生,无直接事件或本AU不适用,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,可能构建冻结descriptor/Map；不写外部状态,无或不适用,正式测试因依赖缺失未加载；已人工评估oracle,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,SDK 27用例及对应HTTP/Event/Console测试；正式执行环境阻塞,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,公开SDK/冻结Operation/生成格式或外部消费者兼容未排除,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[FACT] 自动生成物已核对来源、数量、消费者和制品边界；排除逐行风格评价
FILE-AU-008-040,01_core_hexin/packages/sdk/src/operations/audit.ts,@shop/sdk,TypeScript源码,51b1244d5086ae843a5432ed00971ba788a5b5a3,31,自动生成；核对来源、集合、消费者与发布边界,Codex主审,2026-09-14,AU-008,CP-08,P2（F-0038）,否（若后续升级则重排）,E-AU-008-002/003/004/015,是,由契约定义生成客户端、服务路由、事件、数据库或Miniapp投影,contractgen或Miniapp生成脚本；运行消费者见artifact-runtime-matrix.csv,生成后由静态import/package export/候选复制或测试读取,生成Operation/Event/API/SQL投影；详见artifact-runtime-matrix.csv,Console/Storefront与SDK tests,Operation/Event定义、RequestContext、HTTP/微信响应、文件或上游配置，按文件适用,请求/响应、冻结对象、生成投影、路由/事件注册、检查或制品身份，按文件适用,主要为局部状态/冻结目录；共享状态见functions.csv,无直接数据库写；业务handler语义不在本AU,无直接网络，或仅在被调用的应用/发布流程中产生,无直接事件或本AU不适用,SDK通过App解析后的base URL/context；正式命令依赖本地node_modules；不记录敏感值,SDK只传上下文，不替代服务端授权；无则不适用,Node 22/浏览器/Web Crypto/wx requester/PostgreSQL/构建制品，按文件适用,无外部初始化写；CLI脚本仅在显式执行时运行,可能构建冻结descriptor/Map；不写外部状态,无或不适用,正式测试因依赖缺失未加载；已人工评估oracle,无持久资源或由调用者/进程管理,前置拒绝、Abort、事务rollback、脚本退出或旧制品回退；具体FMEA见fmea.csv,SDK 27用例及对应HTTP/Event/Console测试；正式执行环境阻塞,按用例记录；frozen/cancel局部可信，CORS/Wechat/retry存在缺口，正式执行环境阻塞,AU-008 summary、artifact/runtime/communications矩阵及全局01-09报告,以固定基线注册/加载代码为准；runtimegraph旧契约为STALE/CONFLICT,公开SDK/冻结Operation/生成格式或外部消费者兼容未排除,未证明有可安全等价替代；测试mock与生产差异不算替代,否；未满足G3十三项、可观察行为不变和第二次复核,package import、App构建、HTTP注册、事件发布、生成检查、候选制品或契约测试首先失败,[FACT] 自动生成物已核对来源、数量、消费者和制品边界；排除逐行风格评价
