"文件编号","路径","所属模块","文件类型","基线 blob SHA","物理行数","审阅范围","审阅者","审阅日期","审计单元","检查点","风险等级","是否二次复核","详细记录","覆盖清单同步","1 存在理由","2 创建或加载者","3 加载条件","4 导出内容","5 导出消费者","6 输入","7 输出","8 状态读写","9 数据库读写","10 网络调用","11 事件","12 环境变量","13 用户权限依赖","14 运行环境依赖","15 初始化副作用","16 模块加载副作用","17 注册职责","18 测试生产差异","19 资源释放","20 失败恢复","21 对应测试","22 测试可信度","23 对应文档","24 文档准确性","25 兼容职责","26 等价重复实现","27 可否独立删除","28 删除首个失败点","29 最终结论与置信度"
"FILE-AU-003-011","01_core_hexin/services/commerce/src/entry/ConsoleSupportMain.ts","Commerce/entry","TypeScript源码","9408603eaae7aadcc28a261d9db6e3b47dbd2994","42","全文件逐逻辑块","Codex 主审","2026-09-13","AU-003","CP-03","P2","否（P2 及以下）","summary/functions/exports/process-map/evidence","已同步至 CP-03","组装并监听 Canonical API 进程","见 process-map.csv 的入口/调用者","环境、发布 target 或显式 import","见 exports.csv；无导出者为顶层进程入口","见 process-map.csv 与 exports.csv","API environment、selected modules、operation IDs","loopback HTTP server","进程生命周期及依赖资源","runtime/handlers 间接读写数据库","监听 HTTP；runtime 访问依赖服务","无直接或见 events-and-jobs.csv","见 configuration.csv","权限在 runtime/operation/DB role；本 AU 不深审业务授权","Node 22 与对应数据库/缓存/对象存储/secret/KMS","顶层创建 runtime、bootstrap、listen","是，import bundle 即启动","见 process-map.csv","测试 factory/fake 不等于 systemd 与真实依赖","SIGINT/SIGTERM 关闭 server/runtime","抛错交给 systemd/release；见 fmea.csv","见 tests.csv","入口集合可信；业务与真实依赖分支未覆盖","历史/运维文档只作线索","最终以代码、systemd 和 release 注册为准","无 target 的入口保留本地/staging/兼容可能","未证明存在可删除的等价重复","否；未满足 G3 且未二审","对应 API unit 或开发聚合入口不能启动","[FACT] Support API 正式入口；7 operations"
"FILE-AU-003-012","01_core_hexin/services/commerce/src/entry/CatalogJobsMain.ts","Commerce/entry","TypeScript源码","7f0aea6bfb60c2224d76656a76819c741c8889d5","41","全文件逐逻辑块","Codex 主审","2026-09-13","AU-003","CP-03","P2","否（P2 及以下）","summary/functions/exports/process-map/evidence","已同步至 CP-03","启动、包装或分派常驻 Jobs 进程","见 process-map.csv 的入口/调用者","环境、发布 target 或显式 import","见 exports.csv；无导出者为顶层进程入口","见 process-map.csv 与 exports.csv","JobsEnvironment/profile/worker/scope","长寿命 Promise/READY","进程生命周期及依赖资源","runtime.job/outbox/deadletter 间接读写","无直接或由 runtime/探针发起","queue consumer、outbox 或 scheduler","见 configuration.csv","权限在 runtime/operation/DB role；本 AU 不深审业务授权","Node 22 与对应数据库/缓存/对象存储/secret/KMS","Main/wrapper 顶层启动；runner 函数注册 signal","runner 本身由入口调用","见 process-map.csv","测试 factory/fake 不等于 systemd 与真实依赖","AbortSignal、allSettled 与 runtime.close；具体见 functions.csv","抛错交给 systemd/release；见 fmea.csv","见 tests.csv","入口集合可信；业务与真实依赖分支未覆盖","历史/运维文档只作线索","最终以代码、systemd 和 release 注册为准","无 target 的入口保留本地/staging/兼容可能","未证明存在可删除的等价重复","否；未满足 G3 且未二审","worker unit、profile dispatcher 或 staging 兼容入口失败","[FACT] Catalog 专用 Jobs 正式入口"
"FILE-AU-003-013","01_core_hexin/services/commerce/src/entry/CatalogJobsReadyMain.ts","Commerce/entry","TypeScript源码","0de9cdaed467d6c7a217ab51f654334073f75396","14","全文件逐逻辑块","Codex 主审","2026-09-13","AU-003","CP-03","P2","否（P2 及以下）","summary/functions/exports/process-map/evidence","已同步至 CP-03","验证启动依赖或已运行服务的 Ready 条件","见 process-map.csv 的入口/调用者","环境、发布 target 或显式 import","见 exports.csv；无导出者为顶层进程入口","见 process-map.csv 与 exports.csv","目标环境、端口、manifest 或 runtime factory","READY stdout 或非零退出","进程生命周期及依赖资源","无直接或由 runtime/runner 间接访问","runtime factory 间接网络/数据库","无直接或见 events-and-jobs.csv","见 configuration.csv","权限在 runtime/operation/DB role；本 AU 不深审业务授权","Node 22 与对应数据库/缓存/对象存储/secret/KMS","顶层执行探针","模块加载即执行并退出","见 process-map.csv","测试 factory/fake 不等于 systemd 与真实依赖","临时 runtime 显式 close；HTTP probe 无持久资源","重试预算耗尽后抛错，由 systemd 判失败","见 tests.csv","入口集合可信；业务与真实依赖分支未覆盖","历史/运维文档只作线索","最终以代码、systemd 和 release 注册为准","无 target 的入口保留本地/staging/兼容可能","未证明存在可删除的等价重复","否；未满足 G3 且未二审","systemd 启动门禁或对象存储依赖失去探测","[FACT] Catalog Jobs ExecStartPre 依赖探针"
"FILE-AU-003-014","01_core_hexin/services/commerce/src/entry/CatalogObjectStoreReadyMain.ts","Commerce/entry","TypeScript源码","c5f967073c897c39b92f12bdbbaa89b902e90011","29","全文件逐逻辑块","Codex 主审","2026-09-13","AU-003","CP-03","P2","否（P2 及以下）","summary/functions/exports/process-map/evidence","已同步至 CP-03","验证启动依赖或已运行服务的 Ready 条件","见 process-map.csv 的入口/调用者","环境、发布 target 或显式 import","见 exports.csv；无导出者为顶层进程入口","见 process-map.csv 与 exports.csv","目标环境、端口、manifest 或 runtime factory","READY stdout 或非零退出","进程生命周期及依赖资源","无直接或由 runtime/runner 间接访问","loopback HTTP/HTTPS 请求","无直接或见 events-and-jobs.csv","见 configuration.csv","权限在 runtime/operation/DB role；本 AU 不深审业务授权","Node 22 与对应数据库/缓存/对象存储/secret/KMS","顶层执行探针","模块加载即执行并退出","见 process-map.csv","测试 factory/fake 不等于 systemd 与真实依赖","临时 runtime 显式 close；HTTP probe 无持久资源","重试预算耗尽后抛错，由 systemd 判失败","见 tests.csv","入口集合可信；业务与真实依赖分支未覆盖","历史/运维文档只作线索","最终以代码、systemd 和 release 注册为准","无 target 的入口保留本地/staging/兼容可能","未证明存在可删除的等价重复","否；未满足 G3 且未二审","systemd 启动门禁或对象存储依赖失去探测","[FACT] Catalog object store HTTPS health 探针"
"FILE-AU-003-015","01_core_hexin/services/commerce/src/entry/CatalogOperatorApiMain.ts","Commerce/entry","TypeScript源码","975c1ccf9f3315121b1151dd3dbfe2719605d86e","43","全文件逐逻辑块","Codex 主审","2026-09-13","AU-003","CP-03","P2/F-0014","否（P2 及以下）","summary/functions/exports/process-map/evidence","已同步至 CP-03","组装并监听 Canonical API 进程","见 process-map.csv 的入口/调用者","环境、发布 target 或显式 import","见 exports.csv；无导出者为顶层进程入口","见 process-map.csv 与 exports.csv","API environment、selected modules、operation IDs","loopback HTTP server","进程生命周期及依赖资源","runtime/handlers 间接读写数据库","监听 HTTP；runtime 访问依赖服务","无直接或见 events-and-jobs.csv","见 configuration.csv","权限在 runtime/operation/DB role；本 AU 不深审业务授权","Node 22 与对应数据库/缓存/对象存储/secret/KMS","顶层创建 runtime、bootstrap、listen","是，import bundle 即启动","见 process-map.csv","测试 factory/fake 不等于 systemd 与真实依赖","SIGINT/SIGTERM 关闭 server/runtime","抛错交给 systemd/release；见 fmea.csv","见 tests.csv","入口集合可信；业务与真实依赖分支未覆盖","历史/运维文档只作线索","最终以代码、systemd 和 release 注册为准","无 target 的入口保留本地/staging/兼容可能","未证明存在可删除的等价重复","否；未满足 G3 且未二审","对应 API unit 或开发聚合入口不能启动","[FACT] Catalog API 正式入口；8 operations"
"FILE-AU-003-016","01_core_hexin/services/commerce/src/entry/CatalogOperatorApiReadyMain.ts","Commerce/entry","TypeScript源码","6c213e7c1fab865bfac11cd41f6a9228942ce6f9","15","全文件逐逻辑块","Codex 主审","2026-09-13","AU-003","CP-03","P2/F-0014","否（P2 及以下）","summary/functions/exports/process-map/evidence","已同步至 CP-03","验证启动依赖或已运行服务的 Ready 条件","见 process-map.csv 的入口/调用者","环境、发布 target 或显式 import","见 exports.csv；无导出者为顶层进程入口","见 process-map.csv 与 exports.csv","目标环境、端口、manifest 或 runtime factory","READY stdout 或非零退出","进程生命周期及依赖资源","无直接或由 runtime/runner 间接访问","runtime factory 间接网络/数据库","无直接或见 events-and-jobs.csv","见 configuration.csv","权限在 runtime/operation/DB role；本 AU 不深审业务授权","Node 22 与对应数据库/缓存/对象存储/secret/KMS","顶层执行探针","模块加载即执行并退出","见 process-map.csv","测试 factory/fake 不等于 systemd 与真实依赖","临时 runtime 显式 close；HTTP probe 无持久资源","重试预算耗尽后抛错，由 systemd 判失败","见 tests.csv","入口集合可信；业务与真实依赖分支未覆盖","历史/运维文档只作线索","最终以代码、systemd 和 release 注册为准","无 target 的入口保留本地/staging/兼容可能","未证明存在可删除的等价重复","否；未满足 G3 且未二审","systemd 启动门禁或对象存储依赖失去探测","[FACT] 独立 runtime 探针，不请求 Main HTTP"
"FILE-AU-003-017","01_core_hexin/services/commerce/src/entry/FullJobsMain.ts","Commerce/entry","TypeScript源码","bd671770454a3e87a43bb146aa8d7c98c94274c0","37","全文件逐逻辑块","Codex 主审","2026-09-13","AU-003","CP-03","P2","否（P2 及以下）","summary/functions/exports/process-map/evidence","已同步至 CP-03","启动、包装或分派常驻 Jobs 进程","见 process-map.csv 的入口/调用者","环境、发布 target 或显式 import","见 exports.csv；无导出者为顶层进程入口","见 process-map.csv 与 exports.csv","JobsEnvironment/profile/worker/scope","长寿命 Promise/READY","进程生命周期及依赖资源","runtime.job/outbox/deadletter 间接读写","无直接或由 runtime/探针发起","queue consumer、outbox 或 scheduler","见 configuration.csv","权限在 runtime/operation/DB role；本 AU 不深审业务授权","Node 22 与对应数据库/缓存/对象存储/secret/KMS","Main/wrapper 顶层启动；runner 函数注册 signal","runner 本身由入口调用","见 process-map.csv","测试 factory/fake 不等于 systemd 与真实依赖","AbortSignal、allSettled 与 runtime.close；具体见 functions.csv","抛错交给 systemd/release；见 fmea.csv","见 tests.csv","入口集合可信；业务与真实依赖分支未覆盖","历史/运维文档只作线索","最终以代码、systemd 和 release 注册为准","无 target 的入口保留本地/staging/兼容可能","未证明存在可删除的等价重复","否；未满足 G3 且未二审","worker unit、profile dispatcher 或 staging 兼容入口失败","[FACT] 聚合 Jobs 可调用 runner；无当前正式 target"
"FILE-AU-003-018","01_core_hexin/services/commerce/src/entry/IdentityNotificationJobsMain.ts","Commerce/entry","TypeScript源码","4dd24462f17cb99425593b97f4e4573488e5c867","15","全文件逐逻辑块","Codex 主审","2026-09-13","AU-003","CP-03","P2","否（P2 及以下）","summary/functions/exports/process-map/evidence","已同步至 CP-03","启动、包装或分派常驻 Jobs 进程","见 process-map.csv 的入口/调用者","环境、发布 target 或显式 import","见 exports.csv；无导出者为顶层进程入口","见 process-map.csv 与 exports.csv","JobsEnvironment/profile/worker/scope","长寿命 Promise/READY","进程生命周期及依赖资源","runtime.job/outbox/deadletter 间接读写","无直接或由 runtime/探针发起","queue consumer、outbox 或 scheduler","见 configuration.csv","权限在 runtime/operation/DB role；本 AU 不深审业务授权","Node 22 与对应数据库/缓存/对象存储/secret/KMS","Main/wrapper 顶层启动；runner 函数注册 signal","runner 本身由入口调用","见 process-map.csv","测试 factory/fake 不等于 systemd 与真实依赖","AbortSignal、allSettled 与 runtime.close；具体见 functions.csv","抛错交给 systemd/release；见 fmea.csv","见 tests.csv","入口集合可信；业务与真实依赖分支未覆盖","历史/运维文档只作线索","最终以代码、systemd 和 release 注册为准","无 target 的入口保留本地/staging/兼容可能","未证明存在可删除的等价重复","否；未满足 G3 且未二审","worker unit、profile dispatcher 或 staging 兼容入口失败","[FACT] Identity Notification 专用 runner"
"FILE-AU-003-019","01_core_hexin/services/commerce/src/entry/IdentityNotificationJobsOnlyMain.ts","Commerce/entry","TypeScript源码","2b773d83365c629135d977e4f20beda46957b8f2","6","全文件逐逻辑块","Codex 主审","2026-09-13","AU-003","CP-03","P2","否（P2 及以下）","summary/functions/exports/process-map/evidence","已同步至 CP-03","启动、包装或分派常驻 Jobs 进程","见 process-map.csv 的入口/调用者","环境、发布 target 或显式 import","见 exports.csv；无导出者为顶层进程入口","见 process-map.csv 与 exports.csv","JobsEnvironment/profile/worker/scope","长寿命 Promise/READY","进程生命周期及依赖资源","runtime.job/outbox/deadletter 间接读写","无直接或由 runtime/探针发起","queue consumer、outbox 或 scheduler","见 configuration.csv","权限在 runtime/operation/DB role；本 AU 不深审业务授权","Node 22 与对应数据库/缓存/对象存储/secret/KMS","Main/wrapper 顶层启动；runner 函数注册 signal","是，顶层 await runner","见 process-map.csv","测试 factory/fake 不等于 systemd 与真实依赖","AbortSignal、allSettled 与 runtime.close；具体见 functions.csv","抛错交给 systemd/release；见 fmea.csv","见 tests.csv","入口集合可信；业务与真实依赖分支未覆盖","历史/运维文档只作线索","最终以代码、systemd 和 release 注册为准","无 target 的入口保留本地/staging/兼容可能","未证明存在可删除的等价重复","否；未满足 G3 且未二审","worker unit、profile dispatcher 或 staging 兼容入口失败","[FACT] 正式 identity jobs 顶层包装入口"
"FILE-AU-003-020","01_core_hexin/services/commerce/src/entry/IdentityNotificationJobsReadyMain.ts","Commerce/entry","TypeScript源码","4cf9a328ba7e285ed7eea565762787de202433ac","6","全文件逐逻辑块","Codex 主审","2026-09-13","AU-003","CP-03","P2","否（P2 及以下）","summary/functions/exports/process-map/evidence","已同步至 CP-03","验证启动依赖或已运行服务的 Ready 条件","见 process-map.csv 的入口/调用者","环境、发布 target 或显式 import","见 exports.csv；无导出者为顶层进程入口","见 process-map.csv 与 exports.csv","目标环境、端口、manifest 或 runtime factory","READY stdout 或非零退出","进程生命周期及依赖资源","无直接或由 runtime/runner 间接访问","runtime factory 间接网络/数据库","无直接或见 events-and-jobs.csv","见 configuration.csv","权限在 runtime/operation/DB role；本 AU 不深审业务授权","Node 22 与对应数据库/缓存/对象存储/secret/KMS","顶层执行探针","模块加载即执行并退出","见 process-map.csv","测试 factory/fake 不等于 systemd 与真实依赖","临时 runtime 显式 close；HTTP probe 无持久资源","重试预算耗尽后抛错，由 systemd 判失败","见 tests.csv","入口集合可信；业务与真实依赖分支未覆盖","历史/运维文档只作线索","最终以代码、systemd 和 release 注册为准","无 target 的入口保留本地/staging/兼容可能","未证明存在可删除的等价重复","否；未满足 G3 且未二审","systemd 启动门禁或对象存储依赖失去探测","[FACT] Identity Jobs ExecStartPre 依赖探针"
"FILE-AU-003-021","01_core_hexin/services/commerce/src/entry/JobsEntrypoint.ts","Commerce/entry","TypeScript源码","776143985ff575647af12c35cb2fd243401d86a2","18","全文件逐逻辑块","Codex 主审","2026-09-13","AU-003","CP-03","P3/UNKNOWN","否（P2 及以下）","summary/functions/exports/process-map/evidence","已同步至 CP-03","启动、包装或分派常驻 Jobs 进程","见 process-map.csv 的入口/调用者","环境、发布 target 或显式 import","见 exports.csv；无导出者为顶层进程入口","见 process-map.csv 与 exports.csv","JobsEnvironment/profile/worker/scope","长寿命 Promise/READY","进程生命周期及依赖资源","runtime.job/outbox/deadletter 间接读写","无直接或由 runtime/探针发起","queue consumer、outbox 或 scheduler","见 configuration.csv","权限在 runtime/operation/DB role；本 AU 不深审业务授权","Node 22 与对应数据库/缓存/对象存储/secret/KMS","Main/wrapper 顶层启动；runner 函数注册 signal","runner 本身由入口调用","见 process-map.csv","测试 factory/fake 不等于 systemd 与真实依赖","AbortSignal、allSettled 与 runtime.close；具体见 functions.csv","抛错交给 systemd/release；见 fmea.csv","见 tests.csv","入口集合可信；业务与真实依赖分支未覆盖","历史/运维文档只作线索","最终以代码、systemd 和 release 注册为准","无 target 的入口保留本地/staging/兼容可能","未证明存在可删除的等价重复","否；未满足 G3 且未二审","worker unit、profile dispatcher 或 staging 兼容入口失败","[UNKNOWN] profile dispatcher 无当前构建消费者；保留兼容责任"
"FILE-AU-003-022","01_core_hexin/services/commerce/src/entry/JobsMain.ts","Commerce/entry","TypeScript源码","6692c00671f10385a834db024bb2f460ce54b105","26","全文件逐逻辑块","Codex 主审","2026-09-13","AU-003","CP-03","P3/UNKNOWN","否（P2 及以下）","summary/functions/exports/process-map/evidence","已同步至 CP-03","启动、包装或分派常驻 Jobs 进程","见 process-map.csv 的入口/调用者","环境、发布 target 或显式 import","见 exports.csv；无导出者为顶层进程入口","见 process-map.csv 与 exports.csv","JobsEnvironment/profile/worker/scope","长寿命 Promise/READY","进程生命周期及依赖资源","runtime.job/outbox/deadletter 间接读写","无直接或由 runtime/探针发起","queue consumer、outbox 或 scheduler","见 configuration.csv","权限在 runtime/operation/DB role；本 AU 不深审业务授权","Node 22 与对应数据库/缓存/对象存储/secret/KMS","Main/wrapper 顶层启动；runner 函数注册 signal","runner 本身由入口调用","见 process-map.csv","测试 factory/fake 不等于 systemd 与真实依赖","AbortSignal、allSettled 与 runtime.close；具体见 functions.csv","抛错交给 systemd/release；见 fmea.csv","见 tests.csv","入口集合可信；业务与真实依赖分支未覆盖","历史/运维文档只作线索","最终以代码、systemd 和 release 注册为准","无 target 的入口保留本地/staging/兼容可能","未证明存在可删除的等价重复","否；未满足 G3 且未二审","worker unit、profile dispatcher 或 staging 兼容入口失败","[FACT] strict 聚合 Jobs 顶层入口；无当前正式 target"
"FILE-AU-003-023","01_core_hexin/services/commerce/src/entry/MallProvisioningApiMain.ts","Commerce/entry","TypeScript源码","6a2068b7a48c85e96e75b22e357c54b06cb3e724","34","全文件逐逻辑块","Codex 主审","2026-09-13","AU-003","CP-03","P2/F-0011","否（P2 及以下）","summary/functions/exports/process-map/evidence","已同步至 CP-03","组装并监听 Canonical API 进程","见 process-map.csv 的入口/调用者","环境、发布 target 或显式 import","见 exports.csv；无导出者为顶层进程入口","见 process-map.csv 与 exports.csv","API environment、selected modules、operation IDs","loopback HTTP server","进程生命周期及依赖资源","runtime/handlers 间接读写数据库","监听 HTTP；runtime 访问依赖服务","无直接或见 events-and-jobs.csv","见 configuration.csv","权限在 runtime/operation/DB role；本 AU 不深审业务授权","Node 22 与对应数据库/缓存/对象存储/secret/KMS","顶层创建 runtime、bootstrap、listen","是，import bundle 即启动","见 process-map.csv","测试 factory/fake 不等于 systemd 与真实依赖","SIGINT/SIGTERM 关闭 server/runtime","抛错交给 systemd/release；见 fmea.csv","见 tests.csv","入口集合可信；业务与真实依赖分支未覆盖","历史/运维文档只作线索","最终以代码、systemd 和 release 注册为准","无 target 的入口保留本地/staging/兼容可能","未证明存在可删除的等价重复","否；未满足 G3 且未二审","对应 API unit 或开发聚合入口不能启动","[FACT] Mall API 正式入口并可达 CreateMall"
"FILE-AU-003-024","01_core_hexin/services/commerce/src/entry/PaymentJobsMain.ts","Commerce/entry","TypeScript源码","d89f7ad098039cbb7f2ba4e28fc688c71f7a5ea0","22","全文件逐逻辑块","Codex 主审","2026-09-13","AU-003","CP-03","P2","否（P2 及以下）","summary/functions/exports/process-map/evidence","已同步至 CP-03","启动、包装或分派常驻 Jobs 进程","见 process-map.csv 的入口/调用者","环境、发布 target 或显式 import","见 exports.csv；无导出者为顶层进程入口","见 process-map.csv 与 exports.csv","JobsEnvironment/profile/worker/scope","长寿命 Promise/READY","进程生命周期及依赖资源","runtime.job/outbox/deadletter 间接读写","无直接或由 runtime/探针发起","queue consumer、outbox 或 scheduler","见 configuration.csv","权限在 runtime/operation/DB role；本 AU 不深审业务授权","Node 22 与对应数据库/缓存/对象存储/secret/KMS","Main/wrapper 顶层启动；runner 函数注册 signal","runner 本身由入口调用","见 process-map.csv","测试 factory/fake 不等于 systemd 与真实依赖","AbortSignal、allSettled 与 runtime.close；具体见 functions.csv","抛错交给 systemd/release；见 fmea.csv","见 tests.csv","入口集合可信；业务与真实依赖分支未覆盖","历史/运维文档只作线索","最终以代码、systemd 和 release 注册为准","无 target 的入口保留本地/staging/兼容可能","未证明存在可删除的等价重复","否；未满足 G3 且未二审","worker unit、profile dispatcher 或 staging 兼容入口失败","[FACT] Payment 两个专用 Jobs runner"
"FILE-AU-003-025","01_core_hexin/services/commerce/src/entry/PaymentJobsOnlyMain.ts","Commerce/entry","TypeScript源码","d40c3ba58915dc73c7c391fdfff0c5f6a06b744c","6","全文件逐逻辑块","Codex 主审","2026-09-13","AU-003","CP-03","P2","否（P2 及以下）","summary/functions/exports/process-map/evidence","已同步至 CP-03","启动、包装或分派常驻 Jobs 进程","见 process-map.csv 的入口/调用者","环境、发布 target 或显式 import","见 exports.csv；无导出者为顶层进程入口","见 process-map.csv 与 exports.csv","JobsEnvironment/profile/worker/scope","长寿命 Promise/READY","进程生命周期及依赖资源","runtime.job/outbox/deadletter 间接读写","无直接或由 runtime/探针发起","queue consumer、outbox 或 scheduler","见 configuration.csv","权限在 runtime/operation/DB role；本 AU 不深审业务授权","Node 22 与对应数据库/缓存/对象存储/secret/KMS","Main/wrapper 顶层启动；runner 函数注册 signal","是，顶层 await runner","见 process-map.csv","测试 factory/fake 不等于 systemd 与真实依赖","AbortSignal、allSettled 与 runtime.close；具体见 functions.csv","抛错交给 systemd/release；见 fmea.csv","见 tests.csv","入口集合可信；业务与真实依赖分支未覆盖","历史/运维文档只作线索","最终以代码、systemd 和 release 注册为准","无 target 的入口保留本地/staging/兼容可能","未证明存在可删除的等价重复","否；未满足 G3 且未二审","worker unit、profile dispatcher 或 staging 兼容入口失败","[FACT] 正式 payment jobs 顶层包装入口"
"FILE-AU-003-026","01_core_hexin/services/commerce/src/entry/PaymentJobsReadyMain.ts","Commerce/entry","TypeScript源码","017269521af2ab4eb998d3b4b0f05551575764f7","8","全文件逐逻辑块","Codex 主审","2026-09-13","AU-003","CP-03","P2","否（P2 及以下）","summary/functions/exports/process-map/evidence","已同步至 CP-03","验证启动依赖或已运行服务的 Ready 条件","见 process-map.csv 的入口/调用者","环境、发布 target 或显式 import","见 exports.csv；无导出者为顶层进程入口","见 process-map.csv 与 exports.csv","目标环境、端口、manifest 或 runtime factory","READY stdout 或非零退出","进程生命周期及依赖资源","无直接或由 runtime/runner 间接访问","runtime factory 间接网络/数据库","无直接或见 events-and-jobs.csv","见 configuration.csv","权限在 runtime/operation/DB role；本 AU 不深审业务授权","Node 22 与对应数据库/缓存/对象存储/secret/KMS","顶层执行探针","模块加载即执行并退出","见 process-map.csv","测试 factory/fake 不等于 systemd 与真实依赖","临时 runtime 显式 close；HTTP probe 无持久资源","重试预算耗尽后抛错，由 systemd 判失败","见 tests.csv","入口集合可信；业务与真实依赖分支未覆盖","历史/运维文档只作线索","最终以代码、systemd 和 release 注册为准","无 target 的入口保留本地/staging/兼容可能","未证明存在可删除的等价重复","否；未满足 G3 且未二审","systemd 启动门禁或对象存储依赖失去探测","[FACT] Payment Jobs ExecStartPre 依赖探针"
"FILE-AU-003-027","01_core_hexin/services/commerce/src/entry/PaymentWebhookApiMain.ts","Commerce/entry","TypeScript源码","5f9c6142333e8e07b3e86fbc2caae29b506fde36","26","全文件逐逻辑块","Codex 主审","2026-09-13","AU-003","CP-03","P2","否（P2 及以下）","summary/functions/exports/process-map/evidence","已同步至 CP-03","组装并监听 Canonical API 进程","见 process-map.csv 的入口/调用者","环境、发布 target 或显式 import","见 exports.csv；无导出者为顶层进程入口","见 process-map.csv 与 exports.csv","API environment、selected modules、operation IDs","loopback HTTP server","进程生命周期及依赖资源","runtime/handlers 间接读写数据库","监听 HTTP；runtime 访问依赖服务","无直接或见 events-and-jobs.csv","见 configuration.csv","权限在 runtime/operation/DB role；本 AU 不深审业务授权","Node 22 与对应数据库/缓存/对象存储/secret/KMS","顶层创建 runtime、bootstrap、listen","是，import bundle 即启动","见 process-map.csv","测试 factory/fake 不等于 systemd 与真实依赖","SIGINT/SIGTERM 关闭 server/runtime","抛错交给 systemd/release；见 fmea.csv","见 tests.csv","入口集合可信；业务与真实依赖分支未覆盖","历史/运维文档只作线索","最终以代码、systemd 和 release 注册为准","无 target 的入口保留本地/staging/兼容可能","未证明存在可删除的等价重复","否；未满足 G3 且未二审","对应 API unit 或开发聚合入口不能启动","[FACT] Payment Webhook 单 operation 正式入口"
"FILE-AU-003-028","01_core_hexin/services/commerce/src/entry/PaymentWebhookApiReadyMain.ts","Commerce/entry","TypeScript源码","e895d7d0d71f025c1c9b320e84b889eb292580c2","68","全文件逐逻辑块","Codex 主审","2026-09-13","AU-003","CP-03","P2","否（P2 及以下）","summary/functions/exports/process-map/evidence","已同步至 CP-03","验证启动依赖或已运行服务的 Ready 条件","见 process-map.csv 的入口/调用者","环境、发布 target 或显式 import","见 exports.csv；无导出者为顶层进程入口","见 process-map.csv 与 exports.csv","目标环境、端口、manifest 或 runtime factory","READY stdout 或非零退出","进程生命周期及依赖资源","无直接或由 runtime/runner 间接访问","loopback HTTP/HTTPS 请求","无直接或见 events-and-jobs.csv","见 configuration.csv","权限在 runtime/operation/DB role；本 AU 不深审业务授权","Node 22 与对应数据库/缓存/对象存储/secret/KMS","顶层执行探针","模块加载即执行并退出","见 process-map.csv","测试 factory/fake 不等于 systemd 与真实依赖","临时 runtime 显式 close；HTTP probe 无持久资源","重试预算耗尽后抛错，由 systemd 判失败","见 tests.csv","入口集合可信；业务与真实依赖分支未覆盖","历史/运维文档只作线索","最终以代码、systemd 和 release 注册为准","无 target 的入口保留本地/staging/兼容可能","未证明存在可删除的等价重复","否；未满足 G3 且未二审","systemd 启动门禁或对象存储依赖失去探测","[FACT] 缺签名负向 HTTP Ready，不写数据库"
"FILE-AU-003-029","01_core_hexin/services/commerce/src/entry/PurchaseApiMain.ts","Commerce/entry","TypeScript源码","becea672863baa50a12496c70d4e2eac3da421c9","27","全文件逐逻辑块","Codex 主审","2026-09-13","AU-003","CP-03","P2","否（P2 及以下）","summary/functions/exports/process-map/evidence","已同步至 CP-03","组装并监听 Canonical API 进程","见 process-map.csv 的入口/调用者","环境、发布 target 或显式 import","见 exports.csv；无导出者为顶层进程入口","见 process-map.csv 与 exports.csv","API environment、selected modules、operation IDs","loopback HTTP server","进程生命周期及依赖资源","runtime/handlers 间接读写数据库","监听 HTTP；runtime 访问依赖服务","无直接或见 events-and-jobs.csv","见 configuration.csv","权限在 runtime/operation/DB role；本 AU 不深审业务授权","Node 22 与对应数据库/缓存/对象存储/secret/KMS","顶层创建 runtime、bootstrap、listen","是，import bundle 即启动","见 process-map.csv","测试 factory/fake 不等于 systemd 与真实依赖","SIGINT/SIGTERM 关闭 server/runtime","抛错交给 systemd/release；见 fmea.csv","见 tests.csv","入口集合可信；业务与真实依赖分支未覆盖","历史/运维文档只作线索","最终以代码、systemd 和 release 注册为准","无 target 的入口保留本地/staging/兼容可能","未证明存在可删除的等价重复","否；未满足 G3 且未二审","对应 API unit 或开发聚合入口不能启动","[FACT] Purchase API 正式入口；7 operations"
